temp,weekday,cost,price,sales
25.9,5,0.5,7,198
31.2,3,1.5,6,218
27.8,2,1.5,6,203
25.8,7,1.0,6,231
30.4,7,1.0,10,161
30.8,7,1.5,5,235
25.6,5,0.5,3,211
15.6,5,1.5,7,171
29.1,2,1.5,8,219
14.8,7,1.0,3,240
17.3,1,1.5,10,181
20.7,7,1.0,10,177
20.8,2,1.0,8,188
30.2,6,0.5,4,208
29.7,1,1.0,5,245
27.8,2,1.0,4,205
26.6,5,1.5,9,210
17.3,5,1.0,9,175
18.3,1,1.0,7,215
25.8,5,1.5,4,196
27.2,5,0.5,10,219
24.0,1,0.3,10,185
20.8,1,1.5,10,175
24.9,4,1.5,5,202
24.8,7,1.0,3,252
24.6,2,1.0,4,207
21.4,4,1.5,4,194
24.0,3,1.0,5,190
27.5,1,1.5,10,160
28.0,6,1.0,6,202
14.7,4,1.5,3,183
23.3,4,1.0,9,195
26.1,7,0.5,3,250
28.0,4,0.3,5,204
19.4,6,0.5,4,178
18.0,4,1.0,3,194
18.6,2,0.3,9,162
20.6,3,1.0,9,195
19.8,7,0.5,9,199
18.5,2,0.3,8,169
23.5,5,1.5,8,200
27.4,6,0.5,7,197
21.4,1,0.3,8,209
19.8,6,0.3,4,174
30.8,6,1.5,3,210
20.2,7,0.3,5,242
21.0,3,1.5,9,189
23.9,3,1.0,10,208
24.3,2,0.5,7,195
26.2,2,1.5,10,230
18.0,3,0.5,6,169
23.2,6,0.5,10,197
20.8,4,1.0,10,191
18.0,4,0.3,3,187
31.6,4,0.5,9,217
24.0,6,1.0,10,206
26.2,1,0.3,4,255
24.5,4,0.5,6,191
21.6,7,1.0,6,224
22.7,4,0.3,10,191
32.8,5,0.3,8,206
24.6,4,1.5,7,199
24.7,5,1.5,4,198
26.1,2,0.5,6,199
23.1,1,1.0,10,172
23.2,3,0.3,4,193
18.5,4,1.0,4,183
29.9,4,1.5,8,208
23.3,3,1.0,4,194
25.6,3,0.5,7,194
27.1,7,0.5,5,239
22.1,4,1.5,3,199
20.2,2,0.5,7,178
24.3,2,0.3,8,186
23.9,5,1.0,4,195
27.3,7,0.3,5,239
18.1,4,1.5,5,180
16.2,2,1.0,3,191
23.3,5,1.0,8,193
22.6,2,0.3,3,193
23.7,3,0.3,5,193
18.6,7,1.5,5,237
21.3,7,0.5,7,221
31.8,2,1.5,4,215
23.9,3,0.3,10,192
20.6,3,0.5,6,179
25.2,1,0.5,7,223
25.7,5,0.3,9,193
17.8,4,1.5,3,196
23.8,2,0.5,6,184
26.8,6,0.3,7,187
17.7,4,1.0,3,186
15.2,1,0.5,3,229
23.9,5,0.3,3,207
27.5,6,0.5,7,195
32.8,3,0.3,6,213
29.0,7,0.5,10,183
33.1,6,1.0,9,239
21.8,3,0.5,7,181
25.8,7,1.5,6,223
18.5,5,0.5,7,174
24.0,7,0.5,4,244
30.3,3,0.3,4,198
23.9,1,1.0,3,242
23.0,6,1.5,7,194
27.7,3,1.5,4,214
22.0,5,1.0,8,185
25.0,6,0.3,3,202
26.8,7,0.3,5,245
18.7,3,1.0,3,195
29.9,4,1.5,7,215
29.2,5,1.5,7,212
25.7,4,0.3,6,194
25.5,7,1.5,10,163
24.2,4,0.3,5,190
23.7,6,1.0,7,184
24.5,3,1.0,7,211
31.6,7,1.0,5,241
28.5,6,1.0,10,233
27.4,5,1.0,9,210
18.8,1,0.5,5,232
28.3,4,1.5,8,213
26.0,2,1.0,5,194
16.1,4,0.3,6,166
16.3,4,0.3,5,159
23.8,6,0.5,7,188
22.9,1,0.3,10,195
20.4,3,0.5,3,191
30.8,1,1.5,10,163
23.8,3,1.5,3,196
27.4,4,1.0,4,210
19.6,7,1.5,8,203
26.8,7,0.3,10,185
28.4,4,0.3,3,208
20.3,5,1.0,10,183
30.1,1,0.5,9,189
23.4,7,1.0,3,244
26.2,5,0.5,8,189
27.0,1,1.0,3,253
19.6,5,1.0,6,184
30.1,1,0.3,9,200
14.9,6,1.5,10,179
27.2,7,1.5,8,201
22.5,6,0.3,8,193
22.2,6,1.0,5,199
18.8,4,1.0,4,185
23.6,3,1.0,7,192
33.7,5,1.0,4,214
31.7,1,0.3,4,249
25.2,3,0.3,8,190
16.0,6,0.5,4,177
20.4,2,0.5,10,182
19.5,4,1.5,9,185
16.6,7,0.5,10,191
23.8,2,1.0,3,203
20.9,4,1.5,10,205
23.2,1,1.0,7,217
28.2,2,0.3,3,216
28.3,5,1.5,9,225
17.0,5,1.0,8,164
20.8,7,0.3,9,204
25.8,2,1.0,9,203
31.3,1,1.5,7,220
28.5,5,1.0,4,201
28.2,7,0.3,6,240
28.7,5,0.5,7,199
31.9,6,0.3,9,222
25.1,2,0.5,8,187
26.8,7,0.5,5,236
22.9,6,0.5,4,186
19.3,1,1.0,9,196
21.1,4,0.3,9,165
26.3,5,1.0,10,211
19.0,6,1.0,3,187
23.8,1,0.5,9,200
19.6,2,0.5,6,168
23.0,7,0.3,5,240
30.0,4,0.5,8,208
22.5,7,0.3,8,226
17.6,6,0.3,10,168
29.4,2,1.0,10,226
24.2,6,1.0,7,192
25.6,5,0.3,9,206
19.1,2,0.3,9,178
29.6,2,1.0,3,210
18.9,2,1.5,5,191
19.6,1,0.3,4,242
28.6,7,0.5,5,250
19.6,4,1.5,9,196
19.7,2,1.0,7,180
26.5,7,0.5,10,176
18.7,7,0.3,9,205
26.3,2,1.0,4,209
30.8,2,1.5,7,216
25.8,2,0.5,3,207
28.0,5,0.5,4,195
23.2,2,0.5,5,180
30.3,5,1.5,5,211
24.9,4,0.5,10,198
18.8,7,0.5,4,243
30.1,2,0.5,6,211
26.6,6,0.3,10,206
29.7,2,1.0,4,205
15.8,1,0.5,8,214
21.4,7,1.5,6,232
28.7,2,0.5,5,192
19.6,4,1.5,7,182
18.9,3,0.3,7,170
20.2,5,0.3,10,179
26.6,4,1.0,10,215
24.1,4,1.5,5,198
24.3,3,0.3,8,195
12.8,6,1.5,6,166
23.1,4,0.3,5,173
26.2,3,0.5,7,197
22.9,6,1.0,3,205
25.4,6,0.3,8,191
25.1,7,1.0,5,246
22.2,3,1.0,10,199
21.1,5,1.0,3,195
22.0,1,0.5,9,195
29.7,2,0.5,10,228
27.4,3,0.5,8,192
26.3,2,1.0,9,203
19.2,4,0.3,4,184
20.4,4,0.3,6,171
23.9,2,0.3,4,191
21.1,4,1.5,7,190
17.7,5,1.0,9,169
19.6,7,1.5,6,220
21.5,2,0.3,5,177
24.4,6,1.0,9,199
24.7,6,1.0,10,200
19.5,6,1.5,5,191
26.1,6,1.0,8,194
16.3,5,0.3,5,169
25.2,3,1.0,8,190
24.5,2,1.0,7,194
23.4,4,1.0,6,188
20.6,7,1.5,7,208
22.4,6,0.3,8,192
23.9,6,1.0,7,193
24.8,6,1.0,9,198
22.5,3,1.5,4,197
21.5,1,1.0,3,243
17.2,1,0.3,8,210
24.3,7,0.5,3,248
28.8,4,1.0,5,212
28.8,7,0.3,7,227
26.5,5,0.5,10,204
26.7,6,0.5,4,190
26.1,7,1.0,9,188
28.0,7,1.0,10,168
26.0,5,0.5,4,197
21.0,6,1.0,9,192
25.7,5,1.5,8,210
28.9,1,1.5,8,196
18.1,6,0.5,10,183
22.8,5,1.0,9,192
25.9,7,1.0,3,251
26.1,6,0.3,7,197
25.9,1,0.3,4,251
23.7,6,0.3,5,192
22.5,4,1.0,6,187
28.4,6,1.5,6,209
25.6,5,0.5,8,206
26.2,4,1.5,9,209
20.2,1,0.5,4,246
27.7,3,1.0,8,201
27.2,6,1.5,6,207
19.0,4,1.5,4,187
20.5,6,0.5,7,182
22.1,3,1.5,9,206
22.5,2,0.5,4,187
26.6,4,0.3,4,210
32.5,7,0.5,10,174
28.4,4,1.0,5,204
20.1,7,1.5,8,207
22.5,6,0.5,3,192
21.1,4,1.0,10,193
21.6,6,0.3,7,171
21.2,3,0.3,8,182
22.5,1,1.5,9,186
21.8,3,1.0,8,192
23.9,2,0.5,4,197
23.6,7,1.0,3,251
32.3,6,0.5,10,228
24.3,5,1.0,10,210
29.3,4,1.5,3,217
34.3,4,1.0,7,227
19.5,3,0.3,5,180
26.6,1,0.5,10,176
23.8,1,0.5,6,234
27.8,4,1.0,4,199
16.8,4,0.3,6,171
21.1,2,1.0,8,193
24.2,6,0.5,6,194
17.2,6,1.0,7,176
26.5,3,1.0,5,196
33.5,4,0.5,8,221
23.8,5,1.0,10,206
29.0,3,0.3,8,199
20.8,5,0.3,6,177
26.5,5,1.0,4,209
28.8,4,0.3,5,201
26.9,1,1.5,10,174
26.0,3,1.5,8,210
23.1,4,1.0,4,196
26.3,4,0.3,6,189
14.4,7,1.0,5,237
21.7,5,0.5,7,181
25.6,1,0.3,7,223
25.2,7,1.5,5,230
29.2,2,0.5,10,220
22.0,2,0.5,7,183
32.0,4,0.5,7,212
28.8,2,1.0,4,217
26.2,3,1.0,5,200
21.0,5,1.5,10,201
20.4,7,1.0,7,218
26.7,7,0.3,8,219
18.5,6,1.5,4,184
23.6,1,1.5,8,199
24.2,4,1.0,3,199
25.0,6,1.5,4,190
23.0,3,1.5,7,197
28.9,6,0.3,3,205
19.8,2,1.0,8,187
31.8,1,1.5,10,158
30.2,5,1.0,3,217
29.5,4,0.5,9,208
20.3,5,1.0,8,185
25.3,1,1.5,7,212
28.3,2,1.5,10,231
26.0,3,0.5,4,194
24.2,7,0.3,7,222
22.8,5,1.0,3,194
20.0,3,1.0,6,181
22.1,1,0.3,3,253
28.8,4,1.0,3,208
27.3,3,0.5,3,212
22.6,3,1.5,6,190
17.8,7,1.5,6,231
20.8,1,0.5,7,236
21.5,6,1.0,6,185
20.7,1,1.0,3,256
38.2,1,0.5,7,226
29.2,2,1.5,6,212
25.6,1,1.0,7,213
23.7,5,1.5,3,208
24.8,1,1.5,5,235
25.3,3,1.0,10,214
26.3,4,1.5,10,229
19.3,2,1.0,8,180
31.4,2,0.3,8,208
17.0,1,0.5,10,182
22.7,3,0.5,10,196
27.3,5,0.3,8,208
20.0,5,0.5,10,183
16.4,5,0.3,5,164
19.1,5,1.5,10,192
22.1,2,0.5,7,172
23.9,5,0.3,3,207
33.3,1,1.0,6,228
27.4,1,0.5,3,245
28.6,5,1.5,5,208
26.4,7,1.5,3,251
21.9,6,1.5,6,185
27.2,4,0.5,6,194
28.0,1,1.5,8,194
23.1,3,0.3,6,193
27.1,2,0.5,3,203
28.5,2,0.3,5,203
13.9,2,0.3,4,168
20.4,1,0.5,8,225
23.4,6,1.0,8,187
13.7,3,1.5,9,172
24.4,6,1.0,9,193
29.3,6,1.0,7,211
22.0,6,0.3,5,183
17.9,1,1.0,4,242
22.4,3,1.0,10,200
30.7,7,0.5,5,251
22.2,7,0.5,7,229
22.3,1,1.0,8,215
24.6,5,1.0,9,201
27.3,7,1.0,4,243
21.1,5,0.5,6,178
23.3,6,0.3,9,189
27.3,7,0.5,7,225
25.8,7,0.5,4,250
29.8,1,1.0,9,180
21.1,3,0.3,6,169
29.9,2,1.0,4,208
32.9,2,1.0,9,228
31.1,6,0.5,8,211
23.8,7,1.0,9,201
28.0,5,0.5,3,206
32.9,1,1.0,8,202
19.7,2,0.3,4,190
23.5,7,0.3,10,186
21.9,5,0.3,9,183
26.8,5,0.5,10,202
25.0,4,0.3,3,197
25.3,3,1.0,3,197
26.0,6,1.0,6,200
27.2,3,0.3,3,211
25.5,6,1.5,8,208
21.7,7,1.5,7,220
28.7,7,0.5,4,246
31.4,6,0.3,3,211
24.2,3,1.5,9,205
23.1,6,0.5,6,178
30.4,1,1.0,3,249
22.7,1,0.3,9,201
28.7,3,0.5,8,210
22.5,4,1.0,10,204
22.9,7,0.3,5,247
23.8,3,0.3,4,195
23.4,6,0.5,10,196
21.5,6,1.0,6,188
15.4,1,1.5,10,182
30.6,4,0.5,9,212
32.0,6,0.3,4,206
26.2,4,0.5,9,196
18.5,5,1.0,9,183
29.8,1,0.3,4,252
26.4,4,1.5,10,225
31.4,4,1.0,3,210
23.9,4,0.5,7,183
25.2,3,0.5,6,199
25.1,3,1.0,4,204
19.7,4,0.3,9,186
22.8,4,0.5,7,187
20.7,2,1.5,3,200
23.0,4,1.5,3,210
20.5,2,0.5,3,197
22.2,6,0.3,9,178
28.6,6,0.5,3,202
25.2,7,0.3,5,246
21.8,3,0.5,5,181
26.8,2,1.5,8,207
29.0,5,0.5,7,201
21.8,1,0.3,7,230
20.0,1,0.3,5,251
17.0,3,1.0,6,178
25.9,2,1.0,4,203
25.3,5,1.0,8,201
15.3,5,1.0,7,162
28.5,1,1.5,4,237
31.4,3,1.0,8,219
27.4,5,1.5,9,210
32.6,4,0.3,10,225
23.4,6,1.5,7,191
18.0,6,1.0,3,190
26.2,6,0.5,7,197
22.3,7,1.5,9,198
24.5,2,0.3,3,191
23.1,3,0.5,6,193
13.7,6,0.5,4,173
20.0,3,1.0,8,187
21.6,2,1.0,5,182
24.2,4,0.5,5,185
27.3,4,0.5,9,200
29.2,2,0.3,10,210
25.7,3,1.0,8,196
25.2,2,1.0,5,197
23.1,2,1.0,10,203
20.1,3,0.3,8,170
23.6,4,1.5,7,190
24.3,5,1.0,4,202
21.3,2,0.5,8,191
20.6,3,1.0,7,181
26.0,3,1.5,3,205
23.8,2,0.5,6,192
30.3,4,0.5,8,206
22.4,1,1.0,5,249
20.3,3,0.5,5,191
21.4,2,0.3,10,186
31.1,5,1.0,6,212
24.8,5,0.3,8,188
19.7,4,0.5,4,177
26.3,1,1.5,3,244
19.9,4,0.5,4,179
21.6,2,0.5,3,198
22.9,2,0.3,3,191
25.9,6,1.5,7,206
19.0,1,0.3,4,238
28.5,1,0.3,8,214
22.4,3,0.3,8,193
20.8,1,1.5,8,207
24.4,2,1.5,10,213
27.4,1,0.5,9,196
32.4,6,0.5,9,227
18.3,5,0.3,5,172
23.9,4,0.3,6,189
21.9,4,0.3,8,180
27.4,7,0.5,6,233
28.8,5,1.5,6,215
23.9,6,1.0,9,206
29.4,3,1.0,6,207
24.8,3,1.5,7,197
30.6,6,1.0,4,221
21.6,2,0.3,7,173
31.0,6,0.5,5,198
13.2,5,0.5,5,169
18.0,4,0.3,8,162
26.5,7,0.3,4,248
28.5,7,1.5,9,181
18.5,5,1.0,9,177
21.9,6,1.5,6,189
25.2,3,1.5,8,205
21.2,3,0.5,9,177
28.5,3,1.5,10,237
19.7,5,1.5,8,185
29.4,1,0.5,6,231
30.3,6,0.5,9,216
25.3,6,0.5,4,198
20.2,4,1.5,10,203
23.0,3,1.5,8,206
20.3,6,1.5,6,194
20.0,7,1.5,8,206
14.9,1,1.5,4,237
31.2,1,0.3,6,232
21.7,7,1.5,8,200
21.5,3,0.3,5,186
19.6,4,0.5,10,183
23.1,2,1.5,4,199
23.5,5,1.0,8,191
13.0,1,0.3,8,219
28.9,6,0.3,9,204
24.3,6,1.0,7,191
24.2,1,1.5,10,167
17.9,1,0.3,10,186
23.1,6,1.5,4,201
22.0,2,0.5,6,162
30.1,4,0.3,8,211
20.6,6,1.0,4,186
24.7,7,1.5,4,240
22.0,2,1.0,8,180
21.8,1,1.5,5,240
22.5,5,0.3,7,180
17.4,1,0.5,8,218
24.8,7,1.5,3,253
26.8,7,0.5,4,258
26.0,4,1.5,5,205
25.9,6,0.3,4,193
22.6,2,1.0,4,190
26.0,2,0.3,10,207
23.5,3,0.5,3,196
24.6,3,1.0,4,197
27.9,4,1.0,7,212
26.0,6,0.5,8,192
25.3,6,1.5,3,214
18.3,7,1.0,7,218
14.2,3,0.5,3,179
23.4,7,0.5,5,238
24.6,4,0.5,9,198
24.1,6,1.5,4,198
24.6,4,0.5,6,189
20.4,4,0.3,8,178
11.8,1,0.3,5,227
26.2,4,0.5,7,195
26.1,3,1.0,8,192
26.4,1,0.3,9,203
29.9,1,1.5,8,193
31.0,6,1.0,10,228
26.7,5,0.5,10,207
29.5,4,0.3,6,201
26.6,2,1.0,10,218
20.7,1,0.3,10,190
22.6,1,0.5,7,217
19.4,5,1.5,7,185
21.6,5,0.5,6,182
24.6,4,0.5,9,200
23.3,7,0.3,5,248
24.3,5,0.5,5,196
18.0,3,1.5,3,196
19.6,2,0.3,5,181
24.4,7,1.0,3,246
27.4,1,1.0,4,246
32.8,6,1.5,8,230
17.0,6,0.3,5,171
19.6,4,0.3,5,177
26.1,5,0.3,6,194
23.1,4,0.5,9,197
25.5,4,1.5,6,203
28.5,3,0.3,9,206
20.0,2,0.3,7,176
20.2,5,0.3,4,181
22.9,4,0.3,8,181
25.1,6,0.5,4,198
26.0,2,0.3,8,189
27.4,2,1.0,6,197
22.1,3,0.5,5,185
26.1,3,1.0,3,206
24.3,1,1.0,3,251
30.9,3,0.5,7,206
29.6,2,1.5,10,236
27.1,7,1.0,6,231
23.2,6,0.5,7,183
14.7,6,1.0,3,189
30.3,5,1.0,10,227
19.0,5,1.0,10,186
19.8,1,0.3,10,192
26.1,5,0.3,4,197
29.7,2,0.5,9,218
23.3,2,1.0,3,197
22.2,6,0.5,10,188
21.6,1,1.0,10,170
25.4,1,1.0,9,206
25.1,3,1.0,4,195
26.0,6,0.5,3,201
17.1,7,0.3,8,223
28.7,7,1.0,7,214
19.9,3,0.5,3,194
22.0,7,1.0,8,215
25.2,5,1.5,7,198
27.2,2,1.5,4,212
23.2,4,0.5,5,194
18.1,6,1.0,5,183
27.0,6,0.3,10,206
24.0,6,0.5,9,196
24.9,2,1.0,6,197
22.9,3,0.3,4,191
25.6,3,0.3,6,191
28.2,6,0.3,9,209
25.1,5,1.5,9,207
25.6,2,1.0,6,194
21.2,5,1.5,6,194
24.5,1,1.0,5,246
20.5,5,1.0,7,182
16.0,3,0.3,10,169
23.6,3,0.5,7,186
21.3,7,0.3,10,203
20.1,3,1.0,8,184
18.9,7,1.0,9,197
24.7,3,1.0,3,200
21.5,3,0.5,4,197
27.5,6,1.0,9,212
16.8,1,1.0,10,188
28.1,7,1.0,6,227
22.0,5,0.3,5,180
25.0,7,0.5,8,217
22.5,4,0.3,6,185
24.1,2,0.3,3,206
28.1,7,0.5,3,254
26.6,4,1.5,8,214
21.1,6,1.5,7,185
25.4,7,1.5,9,180
21.8,3,0.5,10,192
16.4,5,1.5,3,198
22.8,5,0.3,8,189
26.4,2,1.5,10,222
31.1,5,0.3,4,205
30.9,2,1.0,10,239
20.8,6,0.3,10,183
19.6,1,1.5,4,249
16.9,4,1.0,3,188
21.9,6,0.3,10,191
17.9,4,0.3,6,167
31.5,6,0.5,8,218
23.9,6,0.5,7,189
28.7,5,0.3,5,200
27.3,7,0.5,10,176
25.5,5,1.0,5,188
27.7,1,1.0,8,209
31.5,7,0.3,7,225
29.9,2,0.5,9,213
31.7,6,0.5,4,210
22.5,4,1.5,7,194
23.6,6,0.5,7,183
24.7,6,0.5,5,190
28.7,2,1.5,5,210
20.9,4,1.0,5,180
26.0,3,0.5,5,185
24.7,4,1.5,4,205
23.2,3,0.5,5,186
25.0,4,1.5,10,210
22.7,4,1.5,9,199
24.2,2,0.3,6,195
23.2,6,1.5,8,185
20.2,4,1.0,6,176
30.5,2,0.3,4,203
19.0,7,0.3,10,184
26.5,2,1.0,3,213
24.4,2,0.5,8,200
29.0,4,0.5,5,207
26.9,5,0.5,3,204
24.5,7,1.5,7,218
30.1,5,1.5,3,218
23.8,2,1.0,3,206
22.4,3,0.3,6,183
25.5,2,1.5,8,208
25.0,1,1.0,7,224
22.3,2,0.5,8,189
29.5,5,0.3,9,202
34.5,1,1.0,9,181
27.1,6,0.5,10,214
19.8,1,1.5,8,194
19.7,6,0.3,3,192
22.5,5,1.0,5,189
24.3,5,1.5,8,202
20.5,7,1.5,3,246
26.5,1,1.0,8,195
21.6,5,1.5,4,193
25.9,2,0.3,3,198
23.9,7,1.5,10,173
28.7,5,0.5,7,191
20.9,6,1.0,6,193
31.9,3,1.0,5,213
22.2,1,1.5,3,232
25.4,3,1.5,8,200
23.3,4,1.0,4,196
23.2,6,0.3,8,182
20.7,1,0.3,8,216
23.2,7,1.5,9,183
27.1,3,1.0,8,200
21.4,5,0.5,3,184
25.4,2,0.3,3,194
26.3,7,0.5,3,259
23.8,3,1.0,8,202
16.1,1,0.5,8,214
19.7,6,1.5,9,191
28.2,4,1.5,5,211
26.4,2,0.5,4,199
25.2,2,0.3,8,189
27.2,5,1.0,10,219
21.8,4,0.3,10,183
29.2,5,1.0,8,208
27.7,1,1.0,5,236
22.3,7,0.5,3,251
25.1,2,0.3,10,198
23.0,6,1.5,3,201
23.8,1,0.5,10,183
29.0,4,1.5,5,206
23.6,3,1.5,6,198
19.0,1,0.5,7,219
30.8,6,0.3,3,215
26.3,6,0.5,6,181
33.1,2,1.0,7,216
24.1,6,1.0,5,193
21.1,2,0.3,6,176
23.2,4,0.5,4,192
30.5,6,0.3,4,208
31.1,3,1.5,4,223
29.5,2,1.0,8,216
28.2,1,1.0,5,248
27.3,1,0.5,6,222
29.3,5,0.5,3,207
22.3,7,1.5,6,228
25.9,7,1.0,8,209
24.3,1,1.0,7,224
28.8,3,0.5,4,205
31.3,6,0.3,8,209
23.4,2,0.3,9,190
12.3,2,1.0,4,175
22.6,3,0.3,5,188
19.7,7,1.5,4,238
22.0,7,1.5,10,169
28.5,5,0.3,5,202
21.4,5,1.0,4,192
16.5,3,0.3,9,169
27.7,3,0.3,6,202
26.8,6,1.5,5,199
32.4,4,0.3,5,207
25.3,4,1.0,8,201
22.0,1,0.3,9,201
29.9,4,1.5,8,214
21.6,6,0.3,7,178
23.4,4,1.5,7,207
24.8,2,0.3,5,187
19.5,6,1.0,9,183
36.5,6,0.3,9,235
17.5,4,1.0,7,174
17.9,5,1.5,4,183
28.2,6,1.5,4,200
28.6,7,1.0,3,253
26.9,5,1.5,7,205
25.0,7,1.5,6,222
31.8,1,0.5,5,245
21.0,7,1.5,6,223
29.3,6,0.5,3,212
29.8,2,0.5,3,223
26.2,5,1.0,4,198
22.3,5,0.5,6,188
25.9,7,1.5,6,229
20.2,3,0.3,8,171
26.3,7,0.5,7,230
25.0,3,1.0,5,200
22.1,4,1.0,5,176
23.9,4,0.3,5,184
22.0,5,0.3,6,172
31.2,2,1.0,5,205
28.6,2,1.0,4,207
16.5,6,0.5,5,170
22.6,6,1.0,10,208
28.1,6,0.5,10,209
24.4,7,1.5,4,242
27.1,1,0.3,3,256
23.4,2,0.5,4,188
21.9,7,1.0,5,239
27.7,7,0.5,9,199
18.5,1,0.3,8,231
19.0,2,0.5,10,175
36.1,3,0.3,3,227
23.2,6,1.5,3,196
29.3,2,0.3,9,220
24.7,4,1.0,5,189
28.4,3,1.5,10,227
24.2,3,0.5,4,210
22.6,6,1.0,9,202
26.8,4,0.5,9,210
23.0,5,0.3,3,199
25.3,1,1.5,5,226
21.3,5,1.5,6,191
27.8,5,1.0,3,205
17.7,7,0.3,9,201
21.1,3,1.0,8,183
19.8,2,1.0,6,172
23.5,4,1.0,7,177
28.2,7,0.5,4,248
27.1,6,1.0,6,209
23.1,7,1.0,8,209
26.8,5,1.0,6,200
22.3,3,1.0,6,194
20.4,1,0.5,5,237
20.6,1,0.3,10,199
18.2,6,0.3,3,194
21.0,4,0.5,9,190
27.9,5,0.3,5,194
17.5,3,1.5,3,191
26.4,3,0.5,3,195
25.5,6,1.0,10,218
27.4,5,0.5,4,197
22.3,5,1.0,4,182
19.5,5,1.5,9,191
23.8,7,1.0,6,226
20.3,1,0.3,6,237
27.3,3,0.3,9,192
25.2,4,1.5,10,217
23.9,4,0.3,3,203
23.8,6,0.3,4,189
21.1,1,1.0,5,243
31.2,6,0.5,5,204
18.8,5,0.3,5,176
21.3,4,0.3,8,180
20.1,1,1.5,4,237
21.6,7,1.5,7,223
27.0,3,1.5,9,223
28.4,1,1.5,7,207
25.5,6,0.5,7,192
21.4,7,1.5,8,202
12.1,3,0.3,3,172
26.8,4,0.5,8,187
23.9,7,0.5,5,235
25.4,2,1.5,4,207
26.6,3,1.0,4,213
28.6,5,0.5,3,210
24.4,7,0.3,6,233
27.6,3,0.5,4,207
19.5,7,1.0,3,238
27.3,2,0.5,6,193
21.2,7,1.5,9,187
25.1,5,0.3,8,182
24.1,4,1.5,3,200
25.2,4,1.0,7,187
30.8,5,1.0,4,211
26.4,1,1.0,3,254
23.3,5,0.5,8,184
21.9,2,1.5,4,196
19.0,7,1.0,9,197
25.7,1,0.3,10,181
19.9,7,0.3,9,205
27.3,3,1.5,9,229
25.2,4,1.5,8,204
22.3,7,1.0,9,193
26.5,1,1.5,3,243
21.6,2,1.0,4,195
22.2,7,0.5,4,248
24.7,2,1.5,10,214
23.3,5,0.3,6,184
29.4,6,0.5,10,236
26.8,7,0.3,9,187
21.3,5,1.0,8,181
30.7,7,1.5,9,180
25.4,1,0.3,8,216
27.2,6,0.5,10,206
25.0,3,1.0,4,202
29.6,6,1.0,10,227
26.9,6,0.5,9,199
29.1,5,1.0,5,211
24.8,3,0.3,10,199
23.4,5,1.5,9,206
27.0,6,1.5,10,219
19.6,2,1.5,3,196
17.0,5,0.5,6,165
23.1,5,1.5,9,205
24.8,5,0.3,5,192
27.6,7,0.3,10,181
27.1,2,1.5,9,225
24.2,3,1.0,7,181
30.3,7,1.5,8,195
27.5,6,1.0,6,202
27.6,6,0.5,4,201
32.3,3,0.5,7,208
24.8,1,0.5,4,249
29.0,5,0.5,6,207
18.7,5,0.3,5,166
18.7,3,0.5,6,179
26.0,1,1.0,9,186
23.3,2,0.5,3,199
24.9,4,1.5,8,206
24.8,1,0.5,5,241
22.5,2,1.0,4,196
21.1,5,1.5,9,198
25.2,2,1.0,8,197
20.3,4,0.3,7,169
22.5,6,0.5,10,202
24.1,5,1.5,5,196
20.8,6,1.0,4,197
21.4,3,0.3,5,187
27.4,1,0.3,10,191
28.2,7,1.5,4,245
25.3,3,0.3,7,190
24.2,2,0.5,9,199
31.6,5,1.5,3,216
20.6,5,0.3,9,174
26.2,5,0.5,9,200
30.0,2,0.5,4,199
23.7,5,1.5,4,199
33.0,1,0.3,3,264
34.8,1,0.5,4,255
21.9,7,0.3,7,234
25.1,5,1.5,6,211
24.9,2,1.0,6,190
17.6,2,1.0,9,166
37.1,3,1.0,3,233
29.1,5,0.5,9,213
19.3,3,0.3,6,172
13.7,3,0.3,7,158
18.7,3,1.5,5,188
26.1,3,1.0,4,206
28.9,3,1.5,9,231
25.3,4,1.5,3,207
24.3,1,1.0,8,215
26.0,6,1.0,3,207
23.1,4,1.5,8,196
17.9,7,0.5,4,253
17.0,4,0.5,4,179
24.8,6,0.3,4,186
21.1,7,1.0,3,239
21.3,3,0.5,8,184
26.8,7,1.0,10,174
22.4,2,1.0,4,192
24.7,1,1.0,9,193
9.6,2,1.5,3,178
22.1,5,0.3,10,190
28.2,3,1.0,4,200
25.3,3,0.3,3,199
25.1,3,0.3,7,184
24.4,4,0.5,8,186
25.5,1,0.5,9,193
28.1,5,0.3,10,218
19.4,1,1.0,3,236
24.9,3,0.5,6,191
24.6,4,1.5,5,200
25.4,7,0.5,3,251
30.7,4,0.3,8,207
20.5,7,0.5,3,247
20.0,4,0.5,7,179
31.6,6,0.5,10,228
20.4,1,1.0,4,246
24.4,7,1.5,9,184
20.8,4,0.3,6,185
21.4,1,1.5,3,245
28.4,7,1.0,8,211
23.4,1,0.3,4,252
27.2,3,0.3,8,193
21.9,1,1.5,10,174
31.9,2,0.3,9,227
24.4,1,1.5,9,192
26.5,2,1.5,8,208
21.4,3,0.3,6,175
22.2,6,1.0,7,182
32.2,6,0.3,6,201
25.5,4,1.0,10,220
23.5,7,1.5,10,163
28.9,3,0.3,4,203
23.3,7,0.5,5,241
27.5,5,1.5,8,214
21.6,3,1.0,5,195
24.6,6,1.0,10,206
26.0,3,1.0,7,195
22.1,6,1.5,8,195
21.4,7,0.3,10,187
31.0,1,1.0,6,241
29.3,6,0.3,6,195
