age,income,insurance,invested,em1_ps,em2_ps,em3_ps,em1,em2,em3,converted
40.8,9887.93,24323.54,17938.87,0.05058128315718539,0.10144122337904922,0.801036225502508,0,0,1,1
50.5,565.72,114207.6,668.17,0.8696067532828458,0.003778386388060079,0.9986208387513155,1,0,1,1
40.9,4325.34,15301.79,11616.15,0.11548113873421692,0.06568732963417108,0.9189355427042963,0,0,1,1
43.6,4676.76,1687.73,19361.87,0.10682219699749933,0.10948804354488949,0.9114871817697223,0,0,1,1
38.1,4903.13,62314.2,12573.81,0.10190041785989785,0.07110273216405062,0.0,1,0,0,0
35.9,697.63,137262.31,1243.45,0.7075025083730198,0.007031495808302237,0.0,0,0,0,0
49.2,5499.31,6583.0,20665.46,0.09087344876218618,0.11685962070580846,0.8940532016697452,0,0,1,1
40.1,1241.72,66172.23,6192.98,0.39996964177292044,0.03502023636728424,0.9842929917540697,0,0,1,1
37.6,1597.46,2414.31,2215.21,0.31145409528075346,0.012526631412207325,0.0,1,0,0,0
45.6,4956.66,4676.84,8903.73,0.10080214872771641,0.050349061219393525,0.9055546900914249,0,0,0,0
37.9,3222.43,52808.58,1704.23,0.1548834777551254,0.009637127428833424,0.0,0,0,0,0
50.8,21468.0,151122.08,63508.0,0.023309898500791508,0.35912681313575817,0.555596179382101,0,0,1,1
40.9,1372.47,31007.26,3053.8,0.3621416739603752,0.017268713578666915,0.9815217402823392,0,0,1,1
40.8,2157.29,36566.04,3956.32,0.23100277304836916,0.02237230889565508,0.9648874490391759,0,0,1,0
41.5,23799.89,31013.51,31804.59,0.021026976605099813,0.17984948431362036,0.5061716777039837,0,0,1,1
48.8,844.65,5876.61,2734.96,0.585795354823612,0.015465728236659525,0.9927089062617567,1,0,1,1
39.3,7925.08,66399.83,9416.82,0.06309325173785267,0.05325049688973153,0.0,0,0,0,0
39.1,3938.74,16480.25,5970.73,0.12678727898013037,0.033763450856491545,0.0,0,0,0,0
47.7,1144.47,1619.46,5857.42,0.4336621999705492,0.03312270230203522,0.9863542093879191,1,0,1,1
37.2,4728.65,39966.67,5276.61,0.10565245375792684,0.0298383216832568,0.0,0,0,0,1
49.4,10907.56,1536.14,41010.04,0.04585731610359824,0.23190472022060163,0.7794251269317954,0,1,1,1
39.8,699.95,15265.57,1697.89,0.7051905063736882,0.009601275819661656,0.0,1,0,0,0
39.4,6698.88,32998.99,10036.68,0.07462497466045002,0.05675569853976509,0.0,0,0,0,0
42.4,3319.83,26658.34,6601.13,0.15035302102509737,0.03732825439306618,0.9402473673111019,1,0,1,1
37.3,751.28,32208.23,420.61,0.6576423917612442,0.0023784771819775658,0.0,0,0,0,0
34.8,7187.3,645.75,14691.3,0.06956080752504411,0.08307677378946532,0.0,1,0,0,0
35.7,5837.58,69555.25,16378.53,0.08561661405230882,0.0926177691432325,0.0,0,0,0,1
36.3,10699.02,1241.31,10133.12,0.04675030955213455,0.057301050146788025,0.0,0,0,0,0
36.4,2806.61,18537.37,4854.66,0.17774913814834142,0.027452267031832834,0.0,0,0,0,0
43.0,1366.1,757.72,3728.92,0.363818036479907,0.021086401020945257,0.9816567526867362,1,0,1,0
44.4,4547.96,34852.95,13929.8,0.10984080597460266,0.07877062230929148,0.9142171029135762,0,0,1,0
45.7,4886.76,294665.25,17782.86,0.10224107368954165,0.10055901367133824,0.9070362233830039,0,0,1,1
43.4,10021.61,24490.48,51442.76,0.04990724320423142,0.2908999568197338,0.7982028725637627,0,0,1,1
43.9,13434.05,52272.74,14356.43,0.037239522316563835,0.0811831415554984,0.7258760704819859,0,0,1,0
40.9,8943.95,897.76,9862.43,0.055913870414733155,0.05577034477033595,0.8210439193020049,0,0,1,0
40.8,11031.6,9885.49,4280.96,0.045342160556441094,0.024208092239743895,0.7767960941780405,0,0,0,1
45.8,1866.06,108134.12,5464.74,0.26686246708527445,0.030902164464563564,0.9710600805199567,1,0,1,1
49.6,8367.7,15096.72,11227.26,0.059759838619191416,0.06348822359461126,0.8332575610655595,0,0,1,1
44.9,2899.46,57572.53,8411.16,0.172076605280705,0.047563662618488434,0.9491571262493151,0,0,1,0
44.7,1080.67,134.92,1590.66,0.4590297706914098,0.008994908619111373,0.987706452935884,1,0,1,1
44.1,1920.85,2.09,1509.7,0.25928995002201105,0.008537093748678184,0.969898804281822,0,0,0,0
41.8,2587.03,5634.25,6176.7,0.19277790399032738,0.03492817576833843,0.9557790925767552,0,0,1,0
35.3,3538.5,34863.91,6238.06,0.14108778357052276,0.03527515601104818,0.0,1,0,0,1
46.4,3223.12,8323.85,3859.91,0.15485042312070074,0.021827126933470494,0.9422971396233853,0,0,1,1
40.0,2051.4700000000003,1970.36,3759.2,0.2428606770896496,0.021257629211122096,0.0,0,0,0,1
39.5,1840.72,6040.89,1708.38,0.2705163395867554,0.009660594964805482,0.0,1,0,0,0
33.7,2780.27,8273.16,2823.15,0.17942708053342507,0.0159644275131356,0.0,0,0,0,0
37.2,3292.56,82398.21,9621.92,0.1515945206143113,0.054410302101266204,0.0,0,0,0,0
43.9,3341.96,110672.36,6993.48,0.1493603742288094,0.03954692613731595,0.9397783210773015,1,1,1,1
40.3,11096.81,6142.86,12142.35,0.04507594889981912,0.06866290009886901,0.7754139656237647,0,0,1,0
37.4,2282.16,9339.17,5333.73,0.2184184350132626,0.030161325455479424,0.0,0,0,0,0
42.2,1416.94,8205.96,1126.76,0.3508556771833434,0.006371633935391555,0.9805791968563518,0,0,1,1
36.2,1182.53,5264.63,1622.33,0.41982172356250996,0.009173997020131865,0.0,0,0,0,1
39.6,4448.62,48443.62,5248.4,0.1122881070824605,0.029678798986926262,0.0,0,0,0,0
46.8,4567.15,45274.35,12384.34,0.10938029122925838,0.07003131191329746,0.9138103700971899,1,0,1,0
45.7,4296.9,31350.55,6204.05,0.11624370196661173,0.03508283531263621,0.9195383296400976,1,0,1,1
40.9,1247.55,7759.74,2511.63,0.39811538308615957,0.014202835511686154,0.9841694246712385,0,0,1,1
41.9,5340.05,42367.4,8707.18,0.09357856468631133,0.049237604786789235,0.8974287237300728,0,0,1,0
42.6,5768.98,2092.98,4100.95,0.08663293522386303,0.023190166661351125,0.8883375352500008,0,0,1,1
46.9,13451.65,15356.26,27409.26,0.03719083470451245,0.15499464940179836,0.725503037779099,0,1,1,1
47.7,1031.4,45404.17,5305.14,0.48074707125024,0.029999653924529763,0.9887507325535678,1,0,1,1
44.9,4486.65,6963.32,3002.35,0.11133844083929148,0.016977772680892855,0.9155165708120986,0,0,1,1
37.1,5588.78,61910.79,11505.65,0.0894212667759762,0.0650624711462404,0.0,0,0,0,0
41.8,30496.02,77606.23,99990.03,0.016411514841988564,0.5654264158727853,0.3642469349322872,0,1,0,0
45.0,1045.1799999999998,4608.17,1296.63,0.4744688110085484,0.007332219558421272,0.9884586649032394,0,0,1,1
40.3,3199.95,370.09,6320.14,0.15596816149784265,0.03573930428877985,0.9427882286987199,1,0,1,1
38.3,2625.65,1061.96,7509.82,0.18995314248857018,0.04246673999847545,0.0,1,0,0,1
44.6,1946.17,126148.23,6940.42,0.25593378898561986,0.03924688096655033,0.9693621458706234,0,0,1,1
41.0,3146.95,17331.06,6590.71,0.15858661049430622,0.037269331085878515,0.943911565815368,0,0,1,1
45.7,1970.69,24477.73,3887.73,0.2527654504238422,0.021984444246902456,0.9688424434913742,0,0,1,0
32.8,4307.8,2330.48,6247.6,0.11595025244337392,0.03532910306964418,0.0,0,0,0,0
37.0,4997.18,1335.52,8860.79,0.0999864195015957,0.050106242907432055,0.0,0,0,0,0
39.9,639.76,3082.17,1372.32,0.7705152671755725,0.00776023348558392,0.0,0,0,0,0
41.7,1597.96,5092.97,5575.35,0.31135724769272866,0.0315276449835682,0.9767424707270005,1,0,1,1
42.0,18603.12,2051.78,43364.09,0.026897693669841488,0.24521646794470298,0.6163174253961088,0,0,0,0
41.6,8786.0,3285.84,9802.51,0.05691791723510686,0.055431507479867116,0.8243916758600153,0,0,0,1
41.2,12030.65,164750.08,13178.18,0.0415799811471972,0.07452034052921498,0.7556211895292264,0,0,1,1
36.5,549.03,52124.11,1731.05,0.8955691107811745,0.009788789914320308,0.0,0,0,0,0
45.8,1106.27,1636.55,2673.52,0.448502602416978,0.01511829560771418,0.9871638599135031,0,0,1,0
42.0,2075.58,6592.33,2067.43,0.24005312670815793,0.011690960938484292,0.966619295752408,0,0,0,0
36.6,3112.18,33328.45,7820.73,0.16035270227853615,0.04422488255487841,0.0,0,0,0,0
46.8,2014.08,46341.39,1324.85,0.24734694280858463,0.007491798803031259,0.9679227907085184,0,0,1,0
33.4,8474.95,47205.99,19095.78,0.05900447262505966,0.10798335037698475,0.0,0,0,0,0
37.7,2052.33,19968.57,743.15,0.242759403199294,0.004202385387381726,0.0,0,0,0,0
40.4,3058.24,12794.42,7194.05,0.16317172059552057,0.04068111497825945,0.9457917778081574,0,0,1,1
39.7,1856.39,164699.18,2859.64,0.2682451149009585,0.01617077218485135,0.0,0,1,0,1
41.8,833.96,16976.58,1749.36,0.593215318261529,0.009892329813994613,0.9929354812386806,1,0,1,1
44.4,1800.22,7252.59,2890.68,0.27656859387256794,0.016346298044266443,0.9724555619493926,1,0,1,1
45.6,9399.31,117966.0,35155.31,0.05320793979579799,0.19879722940573863,0.8113925459164046,0,0,0,0
45.1,4881.12,39896.41,13422.58,0.10235896890691702,0.07590238047899106,0.9071557634082472,0,0,1,1
48.6,9860.01,2898.18,19502.28,0.05072436603407696,0.11028203793665732,0.8016279910175421,0,0,0,1
43.8,3446.63,14717.97,3337.2,0.14483760194177564,0.018871291818300877,0.9375598362471215,0,0,1,1
36.6,4923.27,3204.09,9404.21,0.10148441094851891,0.053179189509344145,0.0,1,0,0,0
47.3,1480.54,343.49,3323.65,0.3358849812819515,0.018794668899645126,0.9792311923163741,0,0,1,1
48.3,9309.09,57541.53,27402.21,0.053723056650381094,0.1549547828647856,0.8133047624194987,0,0,1,1
43.7,1907.46,29683.78,4309.93,0.2611006226987786,0.024371912605312688,0.9701826058665751,0,0,1,1
51.2,2985.38,10691.1,8283.84,0.16714073005762206,0.04684368992452162,0.9473360484179493,0,0,1,1
48.9,2031.29,12688.93,4165.11,0.2452615747884916,0.023552980422307072,0.9675580240712068,0,0,1,1
43.2,981.9200000000001,39028.34,2036.17,0.5047282038874102,0.01151419101692128,0.9897994631296384,0,0,1,1
43.3,7065.17,60654.85,10422.49,0.07076155060585117,0.05893738770925408,0.8608647364343797,1,0,1,0
45.8,545.99,1575.93,675.77,0.9004658357164697,0.0038213630804426416,0.9990390168892676,1,0,1,1
40.9,15196.75,59344.87,13882.13,0.032922879642264126,0.07850105666114982,0.6885155735854696,0,0,1,0
44.0,813.81,23645.87,2213.0,0.6077250822398369,0.012514134242448712,0.9933625612934062,1,0,1,0
43.6,4150.55,614.14,16512.6,0.12033264832774512,0.09337591192582854,0.9226402237348416,0,0,1,0
38.4,9785.8,34376.17,17447.53,0.05110863839604729,0.09866278021651656,0.0,0,1,0,0
45.8,3446.57,16661.63,5347.29,0.14484011606881966,0.03023800492241463,0.9375611079495176,0,0,0,0
40.9,1535.65,1868.77,1692.55,0.3239090350338045,0.00957107903843496,0.9780631336654596,0,0,1,0
40.9,1913.25,11732.54,2072.68,0.26031457168854805,0.011720648785195931,0.9700598865853414,0,0,1,1
43.1,2488.8199999999997,20281.33,7415.7,0.20035456735579193,0.04193450759228509,0.9578606574489439,1,0,1,1
33.8,6277.61,40059.13,4829.88,0.079624849505615,0.0273121403953539,0.0,0,0,0,0
48.7,3729.9,1102.72,13797.66,0.13386721570095456,0.07802339334462942,0.9315559172842371,0,0,1,1
34.4,4043.1,28844.32,14002.16,0.12352273568379758,0.07917980565939704,0.0,1,0,0,0
44.6,1782.24,18324.31,3079.22,0.27934316832567063,0.01741245930503069,0.9728366487674555,0,0,1,1
36.5,3550.54,8397.05,13002.4,0.14061069388351205,0.07352633487302988,0.0,0,0,0,0
40.8,1260.9099999999999,48662.06,710.23,0.3939303333831664,0.004016228451429891,0.9838862589376834,0,0,1,1
40.6,2826.98,26708.73,3657.26,0.17647286903679263,0.020681176050401255,0.9506933427439311,0,0,1,1
43.2,7462.92,12158.15,7700.55,0.06699523077993609,0.04354528533243942,0.8524344092995357,0,0,1,1
37.9,11772.82,2684.03,10352.47,0.04248982841119528,0.05854143665653999,0.0,0,0,0,1
39.8,2040.94,17041.3,9356.97,0.2441075799389548,0.05291205543721885,0.0,1,0,0,0
40.7,12648.37,30358.8,32732.64,0.03955090584332738,0.18509744738804626,0.7425285894594946,0,1,1,1
43.4,668.98,5681.22,880.03,0.7373560340510765,0.004976418236503452,0.9964322389274463,1,0,1,1
37.5,3743.78,21104.74,2786.04,0.13337222746138558,0.015754576848093903,0.0,0,0,0,0
49.7,4411.77,5626.51,14728.52,0.11322388998070906,0.08328724648558097,0.9171036554025627,0,0,1,0
39.3,4222.610000000001,49488.41,18262.45,0.11828399025660288,0.10327101260551626,0.0,0,0,0,0
45.7,607.83,44285.64,1001.7,0.8103361766181635,0.005664441152580604,0.9977283156195788,1,0,1,0
43.4,1789.51,15809.16,2764.24,0.27821462509238626,0.01563130159889129,0.9726825608271152,1,0,1,1
46.9,3042.71,121159.66,7746.21,0.16400182133252092,0.043803484776411494,0.9461209367783752,0,0,1,1
42.7,684.8199999999999,4120.97,2163.85,0.7205463285455226,0.012236199448948326,0.9960965094948481,1,0,1,1
47.3,8938.6,25522.86,14352.59,0.05594729901884093,0.08116142701618932,0.8211573127656666,0,0,1,0
47.6,6819.25,550.02,10802.83,0.07330966065087674,0.06108814496988351,0.8660770206556262,0,0,1,1
47.6,2335.34,639.1,2624.22,0.21346585143305447,0.014839512590022032,0.9611136721784368,1,0,1,1
38.4,772.6,33108.33,1678.0,0.6397265525172502,0.009488801291834135,0.0,1,0,0,0
45.9,5672.85,51780.82,5623.42,0.0880984013303184,0.031799472562887905,0.8903750144391209,0,0,1,1
43.4,2867.05,68337.22,1320.4,0.17401505013816235,0.00746663481867568,0.9498440574936654,0,0,1,1
44.9,5444.46,1404.93,5857.91,0.09178727133391756,0.0331254731677283,0.8952157496102763,0,0,1,0
41.4,20540.34,54225.0,61779.96,0.024362127341932053,0.3493550442535525,0.5752579701298303,0,0,0,0
41.6,6196.84,12329.85,14859.12,0.08066101268922672,0.08402576701520764,0.8792690254626613,0,0,1,1
45.0,3299.18,8293.77,3295.66,0.15129125644419464,0.018636390265462502,0.9406850448857959,1,0,1,1
36.5,4820.8,63021.51,12669.33,0.10363707874472136,0.0716428813293641,0.0,0,0,0,0
40.8,1224.28,19015.43,6392.27,0.4056210908383835,0.03614718702845804,0.9846626332505667,1,0,1,0
46.0,4083.64,5943.5,3593.06,0.12229946942085772,0.020318136096327506,0.9240583838570098,0,0,1,1
39.7,2269.12,5822.13,8500.38,0.21966811751904244,0.04806818636774793,0.0,0,0,0,0
42.0,1009.6800000000001,7642.85,2321.45,0.49098736858622305,0.013127400333091984,0.9892110888209942,0,0,1,0
44.1,1186.8,13997.83,2002.42,0.41832386363636365,0.011323340573775034,0.9854570233473963,0,0,1,1
39.6,7725.99,305.93,8714.58,0.06471699161968927,0.04927945051358278,0.0,0,0,0,0
43.0,1714.41,12364.23,1285.31,0.2903311857388904,0.007268206906083033,0.9742743083263655,1,0,1,0
40.7,4335.88,10967.45,23303.81,0.1152010639962447,0.1317790360146944,0.918712146983363,0,0,1,0
40.2,8232.57,42805.69,25693.12,0.060739550892500764,0.14529017297213911,0.836121646812213,0,0,1,1
41.1,6441.58,175420.25,3726.62,0.0776011457658434,0.021073394916671585,0.87408175138854,0,0,1,1
41.3,3015.83,1963.46,2649.35,0.16545873363672117,0.014981618416281742,0.9466906594518751,0,0,1,1
38.1,588.3,5499.11,1744.98,0.8367875647668394,0.00986756166759519,0.0,1,0,0,0
35.6,1893.56,44725.24,1443.76,0.26300720754796275,0.008164214393980006,0.0,1,0,0,0
34.4,5408.84,4522.16,11699.79,0.09239062234721822,0.06616029944349708,0.0,0,0,0,0
44.4,11244.25,5123.63,28460.07,0.04448541662038785,0.16093679915476156,0.7722889689354897,0,0,1,0
44.1,4433.67,75351.58,6364.78,0.11266588202994371,0.035991735808247945,0.9166394840279478,0,0,1,1
44.4,6104.34,3229.91,10039.79,0.08188128236244631,0.05677328505467427,0.8812295666568111,0,0,1,1
50.2,1320.76,101738.73,4311.85,0.3762135922330097,0.024382769874967233,0.9826177357974687,0,0,1,1
41.6,16569.92,2602.88,22812.89,0.030196164999589867,0.12900296787989868,0.6594111805955172,0,1,1,1
40.9,4826.79,20903.95,7510.34,0.10350873203095441,0.042469680509006895,0.9083072899280111,0,0,0,0
51.5,10962.29,5371.99,20900.57,0.04562857890194298,0.11818912730397482,0.7782651223960568,0,0,1,0
39.6,4248.9,1392.28,12667.26,0.1175538284533565,0.07163117583551779,0.0,0,0,0,0
40.3,9445.39,6595.78,18311.14,0.05294863564591201,0.1035463461781619,0.8104158784761191,0,0,1,0
44.3,1373.95,2111.53,2211.5,0.3617543986415694,0.0125056520005311,0.9814903716232327,0,0,1,1
43.2,4974.14,220629.34,10735.99,0.10044862303225831,0.06071017627003477,0.9051842007933304,0,0,1,0
39.6,3160.27,46035.12,4898.23,0.1579203033180139,0.027698647885399705,0.0,1,0,0,1
44.4,5000.46,5538.15,16348.94,0.09992096534050765,0.09245044278433776,0.904626347342195,0,0,1,1
43.7,1380.72,27138.41,3697.52,0.35999338472158304,0.02090883942346993,0.981346881202861,0,0,1,1
40.5,1096.38,21834.39,4780.35,0.452511795224064,0.02703205676723439,0.9873734788584776,0,0,1,0
42.6,555.45,34400.64,782.59,0.8854010080466884,0.004425411801535444,0.9988385118114659,1,0,1,0
42.2,5126.85,40401.98,8671.45,0.09746245267041084,0.04903555778431175,0.9019475062445886,0,0,1,0
43.8,2810.36,7522.39,4173.11,0.17751279978442466,0.023598219045867664,0.9510456043076799,0,0,1,1
40.2,6864.44,20903.62,17478.19,0.07282775033311804,0.09883615724131253,0.8651192168008843,0,0,1,0
44.1,713.71,1875.61,1254.94,0.6917826201102651,0.007096469781391138,0.9954841847910753,0,0,1,0
42.9,2850.32,48799.39,4604.2,0.1750328634558371,0.026035958824709604,0.9501986505118073,0,0,1,1
38.9,6870.68,9132.36,14381.76,0.072761703785091,0.08132637834734713,0.0,0,0,0,1
38.5,5632.57,16787.29,17003.1,0.0887272997942427,0.09614960503288733,0.0,0,0,0,0
42.1,1402.92,43206.71,3303.82,0.35433711745887947,0.01868253366149431,0.980876351316265,0,0,1,0
46.9,1039.15,95286.44,4743.02,0.4771958251918219,0.026820962040044777,0.9885864709940579,0,0,1,0
45.1,1578.95,148880.03,6991.0,0.3150822870449038,0.039532902164012174,0.9771453884361981,1,0,0,0
44.8,11723.8,10187.14,16675.91,0.042667337094547376,0.09429940187753859,0.7621248875338194,0,0,0,0
39.8,4895.24,2766.64,6448.89,0.10206432305045217,0.036467363386708126,0.0,1,0,0,0
44.0,8509.59,40378.46,3679.36,0.05876456496145941,0.02080614774798739,0.8302501968489334,0,0,0,0
34.3,1017.54,51707.74,1060.61,0.4872316406173969,0.005997567066824911,0.0,0,0,0,0
38.0,543.2,16787.28,1302.2,0.9050072306579897,0.007363716950075334,0.0,0,0,0,1
38.9,1788.85,1095.95,5790.57,0.2783167023376046,0.03274467705390702,0.0,0,0,0,1
40.1,4420.33,22563.18,5266.5,0.11300512602898655,0.0297811513727321,0.9169222258607042,0,0,1,0
45.4,890.49,10343.02,735.63,0.5559750802340947,0.00415986108123477,0.9917373256310559,0,0,1,1
46.6,4677.05,11335.42,22598.37,0.10681558762974579,0.1277898941891214,0.9114810352081406,0,0,1,1
47.4,4069.75,30280.71,12500.94,0.1227158526870519,0.07069066485169309,0.9243527829617313,0,0,1,0
47.7,705.7,48404.56,1961.1,0.6995249406175771,0.011089683083084577,0.9956539570609686,1,0,1,1
43.0,848.55,7513.26,888.04,0.5831343544348029,0.005021713408343495,0.9926262456060033,0,0,1,1
41.1,7735.19,29784.63,9377.74,0.06464011857681994,0.05302950621363804,0.8466636357759557,0,0,1,0
36.2,1086.1599999999999,3952.17,1867.18,0.4567307692307693,0.010558581642483229,0.0,1,0,0,1
44.8,5873.55,21054.88,11497.13,0.08509318353715019,0.06501429201214837,0.8861211699238145,0,0,1,1
44.6,509.52,2657.29,489.43,0.9636780104712042,0.002767642441157557,0.999811999995761,1,0,1,1
43.4,7302.03,1049.88,22058.26,0.06846935803053325,0.1247356650677075,0.8558444792749601,0,0,1,0
35.0,683.29,19769.1,937.52,0.7221364796838264,0.005301514295065755,0.0,1,0,0,0
48.7,1506.04,36818.17,1257.78,0.3302353499907654,0.007112529492755147,0.978690718797987,0,0,1,1
44.0,999.4300000000001,25001.79,1631.34,0.49597297484719094,0.009224947019916982,0.9894283379803459,1,0,1,1
42.3,4333.26,5532.25,7136.14,0.11527055713910749,0.040353643891960216,0.9187676779879973,0,0,1,1
43.7,1773.91,54951.68,3990.48,0.28064756630099047,0.022565477818258805,0.9730132034501286,0,0,1,1
36.8,3702.48,65872.76,18331.76,0.13485594535189416,0.10366294873038932,0.0,0,0,0,0
43.0,1624.97,8404.38,2291.04,0.30621356966794494,0.012955437015282284,0.9761699926983087,0,0,1,1
40.4,1238.33,9509.92,2823.07,0.40105581056291206,0.015963975126899996,0.9843648429394554,1,0,1,1
46.2,7944.78,18077.35,11824.89,0.06293700140041585,0.06686771841942582,0.8422213673556115,0,0,1,1
41.0,13054.6,11235.65,18900.86,0.03832111201261424,0.10688111131393094,0.7339185283859871,0,0,1,0
40.6,3607.05,44590.98,11082.18,0.1384139008307875,0.06266782115633993,0.9341597279404674,1,0,1,1
41.5,1675.13,13575.15,2993.75,0.29709874015654575,0.01692914116056522,0.9751068494950812,0,0,1,1
45.2,4701.11,78697.24,8985.71,0.10627007223350761,0.050812644014330687,0.9109710825472623,0,0,1,1
51.1,5737.98,8273.36,14504.75,0.08710016388366,0.08202186563631177,0.8889945814880402,0,0,1,0
41.7,8185.42,108415.45,24116.99,0.06108899848940017,0.13637742900306968,0.837120992945231,0,0,1,1
42.7,9578.02,62142.9,10666.73,0.05221620313683117,0.060318522886558944,0.8076047803293074,0,0,0,0
36.6,1288.21,14479.22,1397.15,0.3856463900293481,0.007900642863460108,0.0,1,0,0,0
38.4,2747.63,12052.21,3376.89,0.18155082443982692,0.019095731939440863,0.0,0,0,0,0
39.3,600.74,61039.61,827.56,0.8197432622719979,0.00467970941422542,0.0,1,0,0,0
36.6,15857.15,10747.46,52335.02,0.03155261026712421,0.2959455336020055,0.0,0,0,0,0
43.4,4326.49,6041.38,12413.42,0.11545051412547937,0.07019575430994021,0.9189111684083691,0,0,1,1
44.5,5749.09,102653.27,11911.62,0.08693213684800896,0.0673581616471021,0.8887591045943428,0,0,1,1
36.2,632.9300000000001,52531.43,541.5,0.7787006361501251,0.0030620893322575587,0.0,1,0,0,0
43.0,5191.86,28105.79,15673.93,0.09624442026505904,0.08863337737313337,0.9005696166983003,0,0,1,1
35.5,2896.82,45755.4,11564.25,0.1722328867972561,0.06539384406382175,0.0,0,0,0,0
41.9,18152.84,1910.26,18443.57,0.02756452184790484,0.10429521504292806,0.6258611279788304,0,0,1,1
40.2,1555.78,6519.85,1555.7,0.31974479173319365,0.008797215834151587,0.9776364775115328,1,0,1,1
40.3,7150.68,157043.16,8747.07,0.0699165442388153,0.049463175873518235,0.8590523485693878,0,0,1,0
44.3,13427.1,9401.23,35367.82,0.03725878351727679,0.19999893689234632,0.7260233760095463,0,0,1,1
44.8,962.25,13061.08,2694.3,0.5149395731550527,0.015235802932412819,0.9902163695651944,1,0,1,1
46.5,3024.77,124165.36,6370.01,0.16497131578340368,0.03602131055840069,0.9465011757948405,0,0,1,1
47.4,5936.47,6046.24,17975.73,0.08419280682488937,0.10164966033710464,0.884787578010994,0,0,1,1
32.0,3959.62,33893.35,3854.46,0.12612038431890205,0.021796308121169842,0.0,0,0,0,0
44.0,3117.43,1363.51,3822.65,0.16008351905558238,0.02161642804423704,0.9445372433943009,1,0,1,1
36.6,2391.25,58211.55,2559.19,0.20849557522123893,0.014471779128753873,0.0,0,0,0,0
44.6,7527.69,8423.06,13960.08,0.06641955293995906,0.07894185049946834,0.8510616065628323,0,0,1,1
47.0,3220.96,1674.7,6323.7,0.1549539455765469,0.03575943547626431,0.9423429209096488,0,0,1,1
35.8,16802.42,21090.96,17662.22,0.02977858035904409,0.09987681522804451,0.0,0,0,0,0
40.5,20081.71,9998.82,26463.39,0.02491823742230004,0.14964591729339125,0.5849786512960238,0,1,1,1
48.1,4549.09,1098.94,12227.24,0.10981358121905906,0.06914293844312634,0.9141931525184477,0,0,1,1
42.3,3482.52,190656.88,7513.8,0.1433492148935439,0.04248924621369685,0.9367991462637913,0,0,1,0
42.8,1163.48,21417.6,1712.46,0.42663701128268056,0.009683666662821383,0.9859512916787214,0,0,1,1
42.4,5696.22,2525.83,7404.27,0.0877375916105583,0.0418698729088729,0.8898796863557991,0,0,0,0
42.7,4481.139999999999,17113.08,7596.2,0.11147503751831385,0.042955204036370945,0.9156333554821501,0,0,1,1
39.6,873.3,40470.24,339.26,0.5667949733952224,0.0019184569286457974,0.0,1,0,0,1
36.3,2135.0699999999997,63290.26,2255.52,0.23339564676211036,0.012754577526673257,0.0,0,0,0,0
40.7,509.96,23707.99,1226.34,0.9628625278867604,0.006934741702162021,0.9998026741781888,1,0,1,1
36.0,7895.54,7741.18,18204.8,0.06332900725314146,0.10294501177448274,0.0,0,0,0,1
42.7,4868.74,2.17,9829.33,0.10261870892894477,0.055583169965354,0.9074181580026642,0,0,1,1
40.3,851.89,6682.35,322.8,0.5808745895647937,0.00182537846066988,0.9925554541726146,0,0,1,0
45.1,2388.5299999999997,31279.58,1794.12,0.20873201502587002,0.010145439912816124,0.9599863080042009,0,0,1,1
45.3,3156.48,13271.26,5986.3,0.1581093201283444,0.03385149652759635,0.9437095770847707,0,0,1,1
42.0,756.78,5818.62,1088.8,0.6529252197501239,0.006156976666596546,0.9945713144209992,0,0,1,0
43.8,5293.3,41003.07,4832.34,0.09440348462278203,0.027326051272098785,0.898419591847116,0,0,0,0
35.8,3834.74,797.75,4922.27,0.1302168677205741,0.02783458994919929,0.0,0,0,0,1
40.0,1896.72,10716.05,2421.56,0.2625713266761769,0.01369350515867334,0.0,1,0,0,0
41.6,9712.38,63163.24,32904.9,0.051494592887749706,0.18607154804986473,0.8047570147634051,0,0,1,0
35.8,3868.23,54.42,7974.41,0.12909239524215943,0.045093916513477376,0.0,0,0,0,0
40.1,2306.99,1272.6,3218.77,0.216077756054191,0.018201590544765767,0.9617145515606438,0,1,1,1
41.6,2406.7,45800.26,3399.08,0.20716265982538173,0.019221212571542055,0.95960119412855,0,0,1,1
43.7,1941.28,29015.2,4710.49,0.25657517116969375,0.02663701048699152,0.9694657896159141,0,0,1,0
45.6,2895.15,6435.86,4663.01,0.17233189336178853,0.02636851925615941,0.9492484768714425,0,0,1,1
43.8,3361.32,21436.63,6137.98,0.14850266364510042,0.03470922083030517,0.939367985104126,0,0,1,1
44.4,8963.57,21829.75,31794.19,0.055791619166062116,0.1797906741029916,0.8206280726184458,0,1,1,1
35.0,9129.5,136.74,12961.83,0.0547787078067728,0.07329691850329823,0.0,0,0,0,0
36.0,1891.98,67010.52,4619.14,0.2632256911218835,0.026120441954209015,0.0,1,1,0,1
49.5,5333.43,239054.08,11011.32,0.0936944996004439,0.062267120048151985,0.897569034894454,0,0,1,0
36.5,8716.07,104976.49,34359.89,0.05737405269497036,0.1942992661616679,0.0,0,0,0,0
42.6,6876.79,15995.33,19142.25,0.07269714917980656,0.10824613023159234,0.8648574580576653,0,0,1,1
38.9,6021.57,40539.36,6962.34,0.08300492243313101,0.039370834795106356,0.0,0,0,0,0
