temp,weekday,cost,price,sales
18.5,6,1.0,7.7,175
21.4,1,1.5,9.1,187
22.4,6,1.5,6.8,208
20.2,6,1.0,7.7,184
27.5,3,0.3,5.4,198
30.4,2,1.5,7.2,216
20.4,1,0.5,6.3,231
22.4,2,0.3,4.6,188
24.5,1,1.0,5.8,229
29.4,5,0.5,7.4,201
20.6,7,1.0,7.2,209
29.5,3,0.3,3.7,212
19.9,4,1.0,5.4,186
23.5,1,1.0,5.1,233
32.4,3,0.3,4.5,201
23.9,7,0.5,8.4,204
27.6,6,0.5,4.9,205
29.8,6,1.5,8.5,220
23.9,3,1.5,6.5,201
21.8,5,0.3,6.0,177
21.4,6,0.3,4.6,178
25.6,7,1.5,7.1,207
28.7,7,0.3,5.8,236
21.0,6,1.5,5.7,183
25.7,5,1.5,5.1,198
24.1,4,1.0,6.2,181
29.3,6,0.3,6.3,201
22.4,7,1.5,7.8,207
22.2,4,1.0,4.0,193
24.6,6,1.5,4.0,207
14.4,6,1.0,5.3,176
30.4,2,0.3,6.4,200
19.6,2,0.3,7.2,168
18.3,2,0.5,4.4,179
20.4,5,1.0,7.6,192
24.4,7,0.5,4.9,247
20.8,2,1.0,5.0,184
20.9,4,1.5,6.9,185
26.8,1,1.0,6.1,225
25.7,1,1.0,6.8,216
16.2,2,0.5,5.3,163
20.9,1,0.3,6.3,232
28.5,1,1.0,7.3,213
21.3,1,1.0,8.3,198
23.1,3,0.3,7.2,188
30.6,6,0.3,5.8,205
29.3,1,0.3,6.0,234
22.3,6,0.3,7.5,185
24.0,3,1.5,5.3,198
25.7,2,1.5,8.8,212
21.5,4,0.3,4.6,181
23.2,7,1.5,8.4,203
20.1,7,0.3,6.7,240
25.7,7,0.5,5.9,240
19.4,7,0.3,6.5,235
22.3,1,0.3,7.1,224
28.2,2,0.5,3.1,205
26.4,6,1.0,6.3,198
26.7,5,0.3,7.0,193
25.0,7,0.3,4.8,245
28.3,4,0.3,3.9,203
27.0,1,0.5,6.3,237
25.6,4,0.5,6.6,192
26.9,4,0.5,5.6,192
26.5,6,1.0,6.0,198
15.8,2,0.5,5.4,166
26.3,2,1.5,5.4,207
31.5,7,0.5,6.3,223
22.2,7,1.0,6.3,235
29.9,7,0.3,8.2,210
28.1,2,0.3,5.4,198
19.8,3,0.3,5.7,174
25.3,2,0.3,5.8,180
28.6,2,0.5,6.8,199
20.6,4,0.5,5.0,178
22.4,1,0.3,5.7,243
23.7,2,0.3,6.2,188
19.9,7,1.5,8.9,182
22.8,7,1.5,7.4,216
24.0,5,0.3,4.6,192
32.3,4,0.3,5.3,205
24.6,2,1.5,6.6,206
26.4,6,0.3,5.0,188
19.2,2,1.5,6.5,169
19.8,6,1.5,7.4,180
19.6,5,0.3,4.0,174
18.7,2,1.5,6.3,189
27.0,5,1.5,8.0,204
29.2,5,0.5,3.7,208
28.1,3,1.5,5.8,201
19.9,2,0.3,6.1,167
27.3,4,1.0,6.0,210
24.8,7,1.5,6.7,217
20.9,7,1.0,7.1,222
21.1,4,0.3,4.9,175
23.7,5,1.0,4.9,189
28.3,7,0.5,7.3,220
27.1,2,1.0,5.1,203
25.7,5,1.0,8.1,202
20.9,7,1.0,7.9,204
31.8,5,1.0,6.5,214
24.4,1,0.3,5.3,253
23.2,1,1.5,9.0,189
27.4,1,1.5,8.7,187
25.3,5,1.0,5.0,195
24.2,2,0.3,4.9,189
22.1,3,0.3,6.5,174
22.8,2,1.0,6.3,185
23.1,5,0.5,6.2,177
21.3,2,1.0,6.5,180
28.3,5,1.0,4.1,202
22.1,6,0.3,6.0,182
21.0,3,0.3,6.3,178
27.8,4,1.0,4.9,203
18.2,7,0.5,5.6,237
21.3,7,0.5,7.0,232
21.5,2,0.5,6.7,180
17.0,4,0.3,6.0,165
26.1,5,1.0,6.0,198
29.7,5,0.5,7.3,201
22.3,5,0.5,4.5,192
19.5,7,0.3,5.2,244
25.3,6,0.5,5.9,185
26.4,5,0.5,7.4,202
23.5,5,0.3,6.3,182
21.3,5,0.3,5.4,177
24.4,6,1.0,5.5,196
24.5,4,0.3,4.0,190
24.0,3,0.5,5.3,194
23.6,5,0.3,6.0,183
25.2,6,1.5,5.7,202
21.3,1,0.5,4.2,252
26.0,4,1.0,7.3,198
29.2,2,0.3,4.5,204
25.0,6,0.3,5.6,183
32.1,2,1.0,5.6,213
26.1,2,0.5,4.7,197
16.6,2,0.5,5.8,166
23.0,5,1.5,6.6,197
26.2,1,0.5,5.1,238
17.6,3,1.0,5.9,186
21.3,2,1.5,8.7,191
25.3,7,1.0,6.8,221
26.4,2,1.5,5.0,203
22.7,3,1.5,6.5,195
29.4,1,0.5,6.7,218
26.7,7,1.5,7.4,209
27.8,3,0.5,3.5,203
29.4,5,0.5,4.6,201
27.3,5,0.5,6.0,188
24.4,3,1.5,7.7,190
23.5,2,1.0,6.7,188
27.3,7,1.5,6.5,221
22.3,6,0.3,3.8,190
28.9,5,1.0,7.7,214
25.7,4,1.5,6.4,207
19.3,5,0.5,5.7,172
21.9,4,0.3,4.8,175
26.8,5,0.5,4.8,199
22.8,5,0.5,7.5,182
26.3,3,1.5,5.1,207
29.0,2,1.0,5.9,201
26.8,3,0.5,4.1,197
30.6,5,1.5,9.1,237
20.6,1,0.5,8.0,222
32.8,4,1.5,7.4,220
20.4,7,0.5,5.7,241
27.3,7,1.5,7.6,194
21.2,6,0.5,5.4,187
23.9,5,0.5,5.3,193
17.1,4,0.5,4.6,173
30.7,7,1.5,8.8,182
24.5,5,1.0,5.2,198
21.9,3,1.0,6.7,188
32.1,4,0.5,7.1,210
28.0,6,0.5,6.3,206
24.6,6,1.0,5.8,196
28.1,3,1.0,5.2,196
23.4,5,1.0,5.1,193
20.6,2,0.5,5.6,185
29.0,1,0.5,7.4,215
26.8,1,0.3,7.5,227
24.6,2,1.0,6.6,187
20.7,3,0.5,4.7,189
20.9,4,1.0,6.0,185
16.0,5,0.3,6.0,166
31.7,4,0.3,5.7,210
26.5,6,0.3,5.2,190
22.2,7,1.0,8.1,200
25.7,7,1.5,10.1,159
23.4,3,1.0,4.2,195
19.4,5,1.0,8.4,179
25.3,3,0.3,6.2,184
25.2,1,1.0,7.6,213
27.8,1,0.5,6.3,229
22.8,2,0.5,5.0,191
27.9,3,1.0,6.9,204
24.8,7,0.5,6.9,221
19.1,4,0.5,5.9,172
21.2,1,1.0,5.7,229
24.8,3,1.5,7.5,204
22.3,7,0.5,8.7,205
22.9,4,0.5,4.9,185
32.9,5,0.3,5.9,210
28.2,1,0.3,6.1,236
26.8,3,1.0,4.8,195
26.9,1,0.3,5.8,247
19.9,7,0.3,5.7,242
25.0,5,0.5,6.3,200
31.1,4,0.3,6.5,208
25.5,5,1.5,5.3,198
25.4,2,0.5,5.4,196
27.2,3,0.5,4.3,194
24.3,1,1.5,6.9,228
27.5,7,0.5,7.2,224
21.3,3,0.3,5.7,176
21.1,3,1.0,6.0,183
18.5,2,0.3,5.5,173
24.9,2,1.0,4.3,195
30.4,7,0.3,5.0,248
25.0,3,0.3,6.6,189
27.2,7,1.5,7.2,208
25.9,5,1.0,5.1,190
26.0,2,1.0,6.6,189
27.3,6,0.3,4.6,195
27.4,7,1.5,8.7,195
29.0,7,0.5,6.8,236
26.8,7,1.0,8.7,195
32.0,2,0.5,5.4,210
21.2,7,0.5,6.3,240
32.2,7,1.0,6.6,213
29.6,2,0.3,4.0,200
15.3,7,0.3,6.0,240
22.3,6,0.5,6.0,182
23.9,7,1.5,7.1,218
30.8,5,1.0,6.5,216
23.5,5,0.3,5.8,187
17.2,6,0.5,6.6,155
26.5,4,0.5,5.3,188
22.6,6,1.0,6.1,187
20.1,2,0.5,4.5,186
22.4,6,0.5,3.5,194
16.5,6,1.5,7.1,168
20.4,4,1.0,4.1,195
18.0,5,0.5,5.2,172
23.6,3,1.0,4.9,198
26.8,7,0.5,5.8,235
23.7,7,1.0,6.0,236
22.7,2,0.3,4.7,185
27.7,3,0.5,5.7,199
22.6,2,0.5,7.1,178
25.1,3,0.5,6.4,191
26.0,3,1.5,6.4,206
18.8,5,1.0,4.1,193
28.1,1,0.3,5.7,233
28.6,1,1.0,6.8,221
24.5,2,0.3,6.3,188
25.9,7,1.5,6.6,221
20.9,7,0.3,7.6,221
25.6,6,0.5,5.3,192
29.4,2,0.3,6.8,207
23.4,4,0.5,7.1,193
26.1,6,0.5,6.2,198
21.6,1,1.5,8.4,200
24.2,5,0.5,5.9,183
23.6,7,1.5,6.7,229
22.4,2,0.5,5.2,187
26.5,5,1.5,6.9,205
25.8,4,0.3,6.7,192
27.9,2,0.3,6.1,197
25.2,6,1.0,6.9,191
27.5,4,1.0,4.3,205
24.6,1,0.3,5.2,246
20.9,2,0.3,4.7,184
22.7,4,1.0,6.0,195
30.2,5,0.3,6.6,202
26.3,1,0.3,6.2,225
22.2,3,1.0,5.0,178
23.0,7,1.5,7.0,213
24.7,7,0.5,7.7,215
26.8,7,1.0,7.5,219
16.6,1,1.5,9.4,185
29.2,1,0.5,6.4,222
23.0,5,1.5,6.0,202
23.8,5,1.5,6.0,196
23.9,1,0.3,5.6,229
28.5,6,0.3,4.8,201
20.9,5,0.3,4.9,187
17.8,7,1.0,6.9,220
24.7,6,0.3,4.4,193
17.0,7,1.5,8.6,191
26.4,2,1.5,7.2,199
22.5,1,0.3,7.1,223
26.9,6,0.3,5.1,189
24.1,4,1.5,6.2,207
28.8,1,0.3,5.3,238
32.7,5,0.5,5.6,210
26.1,5,0.3,4.5,197
21.4,6,0.5,6.7,176
22.4,7,0.3,6.2,234
28.7,1,1.5,6.9,217
18.1,3,1.0,7.6,178
30.3,7,1.5,8.2,193
27.4,3,1.0,6.2,202
20.3,2,0.3,7.8,163
25.9,2,0.5,6.7,188
19.0,4,1.5,7.2,179
20.2,3,1.0,7.6,181
25.9,1,0.3,6.8,230
29.3,7,0.3,5.0,249
26.8,2,0.5,5.5,195
24.7,4,1.5,5.4,203
20.8,3,1.5,6.3,187
24.6,6,0.3,4.5,194
21.8,4,0.5,5.9,178
20.2,6,0.3,4.5,185
17.2,7,1.5,4.9,224
24.0,5,1.5,7.5,194
24.0,7,1.5,5.2,237
20.2,1,1.5,6.9,221
31.4,6,1.0,6.7,205
19.7,1,1.0,6.8,228
29.1,6,1.0,5.6,199
19.9,7,1.0,7.2,218
23.9,7,0.5,6.2,234
23.4,4,1.5,6.3,195
23.1,6,0.5,4.4,196
26.3,1,0.3,7.0,220
27.1,6,1.0,6.0,199
25.9,7,1.5,7.7,204
25.0,6,1.5,6.8,200
25.0,7,0.3,5.8,238
23.8,7,1.5,8.3,195
29.0,1,1.0,5.9,235
22.1,3,1.5,7.3,194
19.1,4,1.5,5.2,178
17.8,1,0.3,5.2,245
21.0,4,0.3,3.9,190
21.0,4,0.3,4.3,194
20.4,2,1.5,6.7,194
22.1,6,1.5,7.4,184
31.7,3,0.3,6.2,205
29.7,7,1.0,6.8,229
25.4,4,1.0,7.2,202
25.2,6,0.5,6.6,184
25.2,6,1.0,7.3,190
22.9,4,0.3,5.1,181
26.1,3,1.0,7.6,195
29.1,6,0.5,4.6,208
25.4,4,0.3,6.6,187
26.7,2,0.5,5.3,198
20.9,5,0.3,5.1,180
27.4,5,0.3,5.8,194
23.6,5,1.0,5.9,195
30.8,4,0.5,7.5,219
28.2,6,0.3,5.2,190
18.2,2,0.5,6.7,163
28.2,3,1.0,4.6,201
26.7,1,0.5,6.8,223
21.7,2,1.5,6.1,192
19.4,2,0.5,5.3,174
19.7,1,1.0,5.8,235
23.3,7,1.5,6.1,222
20.0,2,0.3,6.8,178
22.6,1,1.0,7.8,210
20.0,7,1.5,9.2,192
24.9,6,1.0,4.0,207
28.8,1,1.0,5.3,235
27.1,3,1.5,6.5,210
24.1,3,1.5,8.1,207
31.1,3,1.5,8.1,224
25.7,5,0.3,5.8,191
20.6,7,1.0,8.0,213
29.7,1,1.0,5.7,237
27.3,4,0.3,5.3,196
27.5,2,0.3,5.3,196
18.9,4,1.5,5.6,188
15.3,5,1.5,6.6,173
25.3,2,0.3,4.3,195
25.6,5,0.3,7.0,191
29.7,7,1.5,8.2,204
22.1,5,1.0,4.6,187
23.6,1,0.5,7.2,224
30.1,6,1.5,5.5,217
23.1,1,1.0,6.4,222
25.5,1,1.0,7.9,206
23.2,3,1.0,5.4,198
23.1,1,1.5,8.2,196
26.8,1,1.0,5.5,234
20.2,4,0.5,5.7,182
27.2,4,0.5,5.9,182
22.4,1,1.5,7.1,218
20.9,2,1.5,7.1,188
22.6,6,1.5,6.2,191
27.3,7,0.5,6.9,222
27.4,7,0.5,7.3,221
28.0,1,1.0,5.7,243
21.9,2,0.5,6.6,183
20.6,1,1.5,7.0,222
27.8,1,1.5,6.0,221
24.3,5,1.0,5.2,190
21.9,7,0.5,4.7,247
21.0,5,1.5,7.8,186
31.0,3,0.3,4.2,205
24.2,7,1.0,7.1,218
20.8,1,0.5,5.8,229
24.0,6,1.5,5.4,192
22.5,7,1.5,6.3,230
19.5,7,1.5,7.3,220
31.7,7,0.5,7.7,208
20.1,5,0.3,4.1,175
24.1,7,0.5,6.6,230
25.4,1,1.0,7.0,218
25.3,2,1.0,6.8,206
27.3,7,1.0,6.6,230
20.5,7,0.3,5.2,241
18.5,2,1.5,7.0,181
26.5,6,1.0,5.4,200
23.3,7,0.5,6.4,220
32.9,1,0.3,4.9,238
20.2,1,1.5,8.3,198
23.6,2,1.5,6.5,200
22.1,3,1.0,5.8,194
23.8,1,0.3,5.0,253
22.9,2,0.3,3.3,190
21.4,3,0.3,5.7,174
23.8,5,1.5,6.7,206
28.5,7,0.5,6.9,229
20.5,6,0.5,7.2,180
23.6,2,0.5,4.7,193
18.0,6,0.5,6.6,172
22.0,4,0.5,4.6,181
28.2,6,1.0,6.9,213
24.8,1,0.3,5.7,244
30.8,4,1.0,7.4,215
18.0,1,1.0,7.2,219
23.3,4,1.5,6.2,189
25.4,1,1.0,6.8,221
25.9,2,0.3,7.1,196
30.0,4,1.5,7.0,211
19.2,6,0.5,5.7,179
26.4,2,1.5,7.2,205
22.4,2,0.3,6.0,190
20.7,6,1.0,6.8,187
16.1,3,1.0,5.7,168
25.0,6,0.3,3.8,193
27.4,5,1.0,7.0,202
26.5,1,1.5,7.9,202
23.4,3,1.0,5.4,187
20.4,4,1.0,6.4,184
21.3,3,1.5,6.4,195
22.3,4,1.0,5.8,190
26.3,7,0.3,5.2,239
24.3,1,1.5,7.9,204
20.4,7,0.3,6.4,234
22.1,1,1.5,7.4,207
20.4,4,0.5,8.3,177
28.2,1,0.5,6.5,228
23.1,5,1.5,7.8,195
23.7,7,0.5,9.2,201
17.8,7,1.5,7.1,212
24.4,5,0.5,6.2,190
19.0,5,0.3,5.2,183
28.2,3,0.3,5.9,200
34.8,6,1.0,7.1,223
29.9,2,0.5,6.7,210
26.9,1,0.3,3.6,254
25.5,1,1.0,9.0,196
23.4,6,0.3,5.5,196
27.7,1,0.5,8.0,211
23.1,1,1.0,5.2,237
29.3,6,0.5,5.6,204
30.0,2,0.3,6.1,196
27.5,4,0.3,3.2,199
20.6,4,0.5,4.8,184
24.3,3,0.3,5.4,184
21.1,2,0.5,7.6,175
28.3,3,0.5,6.7,205
25.6,6,0.5,3.9,200
30.1,7,0.3,6.7,230
31.1,2,1.0,5.7,209
23.2,4,0.5,5.8,185
30.7,6,1.5,6.0,205
26.2,7,0.5,7.4,216
25.3,3,1.5,5.6,199
21.6,6,1.5,7.1,195
22.3,2,0.3,4.0,179
23.8,2,0.5,6.2,185
27.6,6,1.0,5.5,193
24.2,3,1.5,7.7,194
21.9,4,1.5,5.4,195
27.0,3,0.5,5.7,198
26.7,5,1.0,8.4,200
32.9,6,0.5,3.9,223
30.1,4,1.0,5.3,205
19.6,4,1.5,7.1,186
23.9,6,1.5,7.4,196
25.7,3,1.5,6.9,211
29.3,6,0.3,3.9,205
21.7,6,1.0,5.7,187
19.8,1,0.3,6.4,238
22.3,4,1.5,3.9,198
23.9,5,0.3,5.6,183
15.9,2,0.3,4.4,172
23.1,5,0.3,6.0,178
19.7,5,1.5,7.5,189
26.5,4,1.0,6.9,207
23.6,1,0.3,8.3,208
22.6,1,0.3,7.2,225
19.4,1,0.5,6.5,230
28.3,5,0.5,5.3,195
23.7,7,0.3,6.5,229
20.2,7,0.5,6.5,224
24.1,5,0.3,8.3,184
20.8,1,0.5,5.2,247
23.3,6,1.0,6.2,191
24.6,3,1.0,5.8,195
25.8,2,1.0,6.6,195
27.5,3,0.5,4.1,206
27.6,1,0.5,5.3,239
22.5,1,1.0,7.5,214
25.9,2,1.5,5.5,205
22.9,4,1.0,8.3,191
27.8,6,0.3,5.1,190
17.4,5,1.0,5.6,184
21.0,1,0.5,6.0,239
28.8,1,1.5,6.8,219
17.2,7,1.0,6.4,228
28.7,3,0.3,3.5,207
23.3,4,1.5,4.7,192
25.7,2,1.5,5.7,195
23.3,1,1.0,4.7,243
22.3,3,1.0,5.7,184
24.1,6,0.3,5.7,193
17.7,5,0.5,6.3,176
23.6,2,1.5,6.1,192
23.2,3,1.5,7.4,201
29.6,7,1.5,7.6,212
26.5,6,1.5,6.6,212
17.6,3,0.3,5.0,170
28.1,2,1.5,7.6,218
21.2,7,0.5,6.6,228
28.7,6,0.5,5.0,211
25.3,2,1.0,4.4,207
21.0,1,1.5,8.9,191
21.8,4,1.5,7.7,189
23.0,5,1.0,6.3,195
18.2,2,1.5,7.8,189
22.8,1,0.5,6.7,236
24.3,2,0.3,4.3,197
18.4,5,0.3,4.1,184
27.2,1,1.0,6.8,222
20.1,7,1.0,7.6,206
18.4,6,0.3,4.6,182
25.0,2,0.5,6.6,193
19.8,4,0.3,5.6,175
24.2,2,1.0,6.2,187
28.2,1,1.0,4.7,240
25.3,2,0.5,2.8,199
23.2,2,1.0,6.4,190
23.1,5,1.5,7.4,194
24.0,1,1.0,6.0,231
20.4,2,0.5,5.2,178
20.9,5,1.0,6.1,186
28.7,6,1.0,5.0,208
14.8,1,1.0,7.3,215
20.8,2,0.3,7.5,191
22.7,7,1.5,8.8,193
16.4,5,1.0,5.1,172
25.8,6,0.5,3.5,197
26.4,6,1.0,4.9,210
20.8,2,1.5,5.8,186
17.5,3,1.5,5.5,175
30.6,2,0.5,5.3,205
28.6,3,0.5,6.4,200
18.8,3,0.5,4.8,182
31.0,2,1.0,5.6,209
21.9,7,0.3,7.4,219
31.7,1,1.5,7.7,207
19.7,2,0.3,3.4,179
26.8,3,0.5,6.5,191
23.6,6,1.5,5.4,200
29.4,1,1.0,7.6,211
26.2,7,0.5,7.3,217
28.5,5,0.3,6.4,203
21.2,1,1.0,7.3,216
17.6,7,0.5,7.2,222
24.9,4,0.5,5.8,183
24.7,7,1.5,7.0,216
26.0,3,1.5,6.9,206
23.0,1,0.3,5.9,237
23.9,1,0.5,8.1,204
27.1,7,1.0,5.9,229
20.4,2,1.0,5.1,184
27.3,1,0.5,6.5,229
26.8,3,1.0,6.7,198
19.9,4,0.5,5.2,182
21.7,7,0.5,8.3,206
15.6,1,0.3,6.6,231
22.2,3,1.0,4.9,189
16.0,1,1.0,5.9,237
29.9,1,0.3,6.6,230
24.3,5,1.0,5.9,193
20.6,2,0.5,5.7,183
22.7,6,1.5,6.2,195
22.5,7,0.5,6.6,226
22.8,7,0.5,7.0,217
31.4,7,0.5,7.3,209
21.5,4,1.0,4.9,186
21.3,3,1.5,5.2,187
25.4,6,0.3,5.7,188
23.7,7,0.5,5.5,233
26.8,6,1.0,6.7,200
20.0,1,1.0,7.8,205
29.0,1,0.5,8.4,203
23.1,4,1.0,4.8,195
23.0,5,1.5,7.8,189
17.4,4,0.5,6.4,164
19.1,6,1.5,5.0,185
19.7,2,0.5,7.3,181
34.5,2,0.5,5.6,215
15.0,5,1.0,7.7,166
27.1,6,1.5,6.7,206
22.1,4,1.5,7.1,190
24.3,1,0.5,6.7,226
18.7,6,1.0,5.3,176
30.2,6,0.5,6.3,206
19.7,6,0.5,5.9,177
29.8,4,0.3,5.3,204
18.2,3,1.5,6.5,175
16.4,6,0.3,4.1,173
26.7,2,1.0,6.0,198
15.6,2,0.5,6.0,164
21.8,7,0.3,5.6,245
28.9,4,0.3,5.7,199
22.4,6,1.0,5.2,196
26.8,4,0.5,5.7,187
28.8,3,0.3,4.1,193
24.1,2,1.0,7.5,191
21.3,4,1.0,5.3,199
19.5,6,0.3,3.3,197
27.2,1,1.5,9.4,172
26.1,6,0.5,5.4,199
23.2,5,1.5,7.0,191
17.7,4,0.5,3.6,187
28.2,3,0.5,6.6,196
25.9,7,0.3,7.9,210
25.5,1,1.5,8.4,201
33.8,4,0.5,5.1,209
22.0,1,1.0,5.3,231
23.9,6,0.5,6.0,187
29.2,4,1.0,6.7,214
25.4,3,1.5,5.5,197
31.1,4,0.5,6.0,200
28.7,1,1.5,7.0,214
26.4,1,1.5,8.5,191
31.2,1,0.3,5.3,238
30.9,2,1.5,4.9,209
19.8,7,1.0,5.6,231
21.1,3,1.0,5.5,185
24.0,4,0.3,5.1,183
16.3,4,1.5,6.0,167
17.2,7,0.5,7.1,235
20.8,6,0.5,6.5,181
29.7,4,0.5,5.6,197
22.6,3,0.5,6.2,177
17.8,4,0.5,4.3,178
22.5,4,0.5,6.9,186
25.3,6,0.5,5.7,198
27.5,4,0.3,4.3,195
17.5,5,1.5,4.4,185
22.0,6,1.0,6.8,185
17.6,1,1.0,8.4,210
19.5,5,1.0,5.1,185
29.4,6,0.5,7.7,206
21.7,7,0.3,5.4,235
25.2,4,0.3,6.0,187
25.0,6,1.0,6.2,190
19.3,1,0.5,5.0,232
25.7,1,1.0,6.5,231
21.4,6,0.5,5.3,176
22.9,2,1.5,8.0,197
23.1,7,1.0,7.1,216
25.4,4,1.0,5.2,189
16.6,5,1.0,6.9,170
19.2,1,0.3,7.5,224
24.9,6,1.0,5.3,193
24.7,7,0.5,7.6,217
22.9,7,0.3,4.6,251
26.9,4,1.0,6.7,200
28.4,1,1.0,6.0,232
32.0,5,1.0,5.0,223
25.1,5,0.3,5.9,190
23.6,7,1.5,6.8,217
13.5,7,0.5,6.5,230
20.7,2,1.0,4.9,192
23.6,5,1.5,7.0,191
27.4,5,0.3,6.4,195
26.2,6,0.3,5.1,193
30.4,6,0.5,5.4,211
17.0,4,1.5,7.3,171
25.2,1,0.5,9.1,196
23.0,2,0.5,4.2,195
27.3,2,1.5,4.5,211
29.6,5,0.5,6.9,212
25.2,4,1.0,5.6,197
25.2,1,0.5,6.5,231
20.9,7,0.3,6.9,224
31.4,6,0.3,5.4,211
20.5,5,0.3,5.6,172
23.9,6,0.5,5.3,183
22.1,3,1.0,5.6,184
22.7,2,0.3,5.0,185
25.2,6,1.5,6.5,205
18.3,4,0.5,4.3,173
23.2,6,0.3,5.7,183
20.9,1,1.0,7.1,220
27.7,1,1.0,7.0,221
24.8,7,0.3,3.8,255
20.4,4,0.5,6.0,174
26.1,2,1.5,5.9,206
22.8,6,0.3,4.9,187
20.1,7,1.0,6.1,230
21.4,6,1.0,5.7,190
31.3,3,1.5,7.0,215
20.4,6,0.5,5.1,178
15.7,7,0.5,7.1,225
23.1,1,1.0,8.7,196
24.7,6,0.5,2.5,208
20.4,6,0.3,6.3,185
24.1,2,0.3,7.0,179
21.5,5,1.0,6.0,177
23.4,6,1.5,5.3,199
17.7,5,0.5,4.6,182
20.7,4,0.3,6.7,176
25.6,2,1.5,6.6,201
16.5,6,0.5,6.0,167
27.5,2,1.0,4.3,204
23.7,4,0.3,6.4,178
17.6,5,1.0,5.5,178
28.2,3,0.3,5.2,197
25.1,4,0.3,5.0,195
30.5,2,1.0,5.7,208
22.1,1,1.5,9.1,184
26.8,4,0.3,5.7,191
24.2,4,0.5,5.7,182
31.7,5,0.3,5.5,204
20.9,1,1.0,8.8,190
17.2,1,0.5,7.0,217
23.7,4,1.5,7.1,207
26.7,2,1.0,5.0,195
26.7,6,0.3,4.7,190
26.0,2,0.3,5.7,193
27.0,1,0.3,6.4,230
23.3,2,1.0,6.6,190
23.9,4,0.3,5.1,188
20.9,5,1.0,5.9,186
29.8,7,0.3,5.8,238
25.4,1,0.3,6.5,230
23.6,5,0.3,6.0,183
16.2,5,0.5,6.8,173
19.3,1,1.0,6.6,225
22.3,6,1.0,5.4,195
27.6,5,1.5,6.6,201
22.1,2,1.0,5.6,193
26.3,3,1.0,4.3,202
19.5,1,0.3,5.5,242
20.5,4,1.0,6.8,184
25.0,1,0.5,6.4,230
16.6,3,0.5,4.6,173
31.9,1,0.5,5.6,232
25.8,2,0.3,6.3,195
28.7,4,1.0,6.4,203
33.3,1,1.0,6.6,217
28.2,3,1.5,6.1,212
20.2,7,0.3,6.2,244
24.6,2,1.0,5.7,196
15.7,7,0.5,3.9,238
24.7,7,1.5,7.9,197
20.2,7,1.0,6.7,229
32.0,1,1.0,5.4,235
31.0,7,0.3,6.3,225
20.5,3,1.0,7.2,189
21.3,3,1.5,5.3,182
23.6,1,1.5,10.4,156
22.2,2,1.0,7.8,186
33.6,7,1.5,6.8,212
25.4,5,1.0,6.7,195
21.8,3,1.0,7.2,191
26.4,4,1.5,8.0,201
19.4,2,1.0,6.0,179
23.9,7,1.5,9.1,179
22.7,5,0.3,5.0,181
24.2,1,0.5,6.4,228
26.4,2,0.5,6.1,197
23.4,6,0.5,6.7,194
15.0,6,0.5,5.6,165
24.0,5,1.5,5.5,198
24.5,7,0.3,5.9,240
21.7,3,1.5,6.5,197
21.6,7,0.3,7.5,226
17.2,1,0.3,5.7,242
21.7,4,1.5,8.0,193
18.7,2,0.3,4.7,172
30.2,7,0.3,7.0,219
16.1,7,1.5,6.9,220
26.0,3,1.0,4.8,199
22.8,2,0.5,4.1,196
22.4,2,0.5,4.6,183
22.4,4,1.0,7.0,194
21.4,3,0.5,5.6,182
31.4,4,0.3,5.8,211
26.7,2,1.0,5.0,192
22.1,7,1.0,7.6,212
26.2,6,0.3,4.9,198
17.9,1,1.0,7.0,227
18.4,2,1.5,5.6,188
20.2,7,1.5,6.4,228
33.2,6,1.5,6.6,226
22.7,7,0.5,4.3,248
31.1,4,1.0,4.9,218
28.9,7,1.5,8.0,199
20.1,6,1.0,4.8,189
24.6,5,0.5,5.8,187
21.9,2,1.0,6.4,184
20.1,6,1.0,5.7,181
23.7,5,1.0,6.9,191
21.9,6,0.3,4.8,186
20.8,1,1.0,7.7,219
29.1,2,1.0,5.6,206
30.2,4,1.0,5.5,208
25.4,4,1.5,5.8,212
29.2,2,0.3,5.8,204
15.7,1,1.0,7.9,220
28.3,6,1.5,6.0,206
24.8,3,1.5,6.4,189
20.4,4,1.5,6.4,178
25.0,4,0.3,4.9,203
21.4,4,0.3,5.5,181
20.8,2,0.3,5.9,168
24.6,6,1.0,5.0,205
25.9,3,0.5,5.3,195
24.9,5,1.0,5.5,200
16.4,1,0.3,8.0,225
21.0,1,0.3,6.2,224
22.0,3,1.5,7.4,189
24.9,5,0.5,4.0,201
20.7,3,1.5,7.4,182
25.3,7,1.5,7.3,213
14.9,7,0.5,6.9,232
22.9,5,1.5,6.8,200
30.3,1,0.3,5.1,236
25.5,6,0.5,5.6,193
22.9,7,1.5,7.9,202
29.1,6,1.0,3.5,215
26.3,2,1.0,5.4,200
32.1,6,0.3,5.9,207
23.1,4,1.5,6.1,189
30.9,6,1.0,5.6,208
22.6,7,1.0,8.2,213
18.6,6,1.5,6.8,176
20.0,1,1.5,8.5,195
30.0,3,1.5,5.8,204
19.7,6,1.0,7.3,185
25.0,2,0.5,5.2,188
19.1,4,1.5,7.9,174
24.2,5,1.5,7.1,195
19.1,3,0.3,7.4,171
25.1,5,0.3,4.0,194
21.2,6,1.5,6.7,190
22.6,5,1.5,7.3,191
24.7,3,0.3,5.8,194
18.1,4,0.5,5.7,171
24.7,7,1.5,8.6,195
