customer_id,region,income,cupons,age
3647,34,3517,10,30
3648,30,896,0,23
3649,10,5109,15,25
3650,3,2079,10,29
3651,46,951,0,34
3652,15,1138,0,30
3653,28,5058,15,25
3654,48,993,0,32
3655,6,6770,15,35
3656,13,4473,15,24
3657,23,2009,10,27
3658,20,1574,5,27
3659,3,9661,15,31
3660,32,634,0,33
3661,5,3829,10,33
3662,27,1667,0,26
3663,11,3672,10,30
3664,10,3030,10,28
3665,8,1279,5,22
3666,3,2727,5,32
3667,37,1071,5,29
3668,15,931,0,27
3669,3,3422,10,30
3670,20,1380,5,24
3671,1,5224,15,36
3672,44,1523,0,24
3673,3,658,0,27
3674,1,2468,0,23
3675,8,524,0,30
3676,36,503,0,25
3677,28,7083,15,24
3678,9,2827,10,25
3679,16,2548,10,32
3680,21,658,0,31
3681,43,2471,5,28
3682,43,2214,10,24
3683,24,2698,5,26
3684,48,1730,5,30
3685,0,1103,0,25
3686,1,964,5,24
3687,29,3476,15,27
3688,1,612,5,30
3689,42,530,0,32
3690,30,4047,15,30
3691,29,2705,5,24
3692,22,798,0,29
3693,34,2118,5,29
3694,23,4598,15,25
3695,3,9108,15,22
3696,12,587,0,28
3697,11,1114,0,28
3698,45,4773,10,31
3699,5,2226,15,25
3700,17,1702,0,27
3701,11,878,0,24
3702,31,1114,0,26
3703,18,4572,15,31
3704,49,1489,0,30
3705,27,3077,0,29
3706,23,2628,10,28
3707,2,646,0,30
3708,9,757,5,29
3709,0,7295,15,27
3710,41,904,0,25
3711,29,651,0,25
3712,47,1592,5,28
3713,16,3871,15,29
3714,35,7594,15,28
3715,11,1822,5,29
3716,29,1079,0,28
3717,29,4026,10,26
3718,45,706,0,27
3719,1,516,0,30
3720,27,617,5,24
3721,16,3669,15,31
3722,33,1242,5,26
3723,12,1048,0,32
3724,48,2397,10,34
3725,19,536,0,30
3726,33,3947,15,25
3727,27,2256,5,23
3728,39,3795,10,30
3729,27,1905,10,30
3730,36,1238,5,29
3731,20,1791,0,28
3732,47,4932,15,32
3733,45,710,5,26
3734,37,2071,0,29
3735,38,552,0,29
3736,26,1690,5,36
3737,30,5887,15,27
3738,19,640,0,27
3739,46,597,0,29
3740,13,2368,5,26
3741,37,4312,10,30
3742,21,3769,15,27
3743,13,1463,5,26
3744,35,560,0,31
3745,1,1207,0,29
3746,49,1090,0,30
3747,32,1402,5,28
3748,34,3741,15,30
3749,6,6286,15,32
3750,36,1563,0,26
3751,35,3009,0,24
3752,5,868,0,25
3753,1,7027,15,21
3754,42,769,0,28
3755,17,6503,15,29
3756,29,2869,15,29
3757,4,1009,0,30
3758,19,3116,5,30
3759,25,4979,15,25
3760,45,554,5,36
3761,8,1494,0,30
3762,21,1291,10,25
3763,49,5985,15,27
3764,27,1152,0,30
3765,30,3040,10,32
3766,49,6009,15,22
3767,1,6245,15,29
3768,44,1391,5,32
3769,24,917,0,26
3770,6,3350,15,26
3771,48,3044,15,23
3772,0,4517,5,28
3773,15,2271,5,26
3774,41,7447,15,27
3775,36,2047,0,30
3776,44,1825,0,28
3777,22,1476,5,30
3778,25,2207,15,31
3779,8,6105,15,25
3780,2,3324,15,32
3781,37,5757,15,28
3782,19,3783,15,30
3783,13,604,5,24
3784,27,725,0,33
3785,48,2695,5,24
3786,23,1223,0,27
3787,39,2060,15,29
3788,24,1395,0,27
3789,6,2374,10,26
3790,47,1660,5,33
3791,47,2635,10,27
3792,3,2551,5,25
3793,46,732,10,23
3794,27,3978,15,26
3795,37,4958,15,32
3796,25,602,0,33
3797,26,2230,10,23
3798,8,1626,0,28
3799,4,2279,0,30
3800,45,2649,15,25
3801,24,807,5,28
3802,1,2806,5,29
3803,14,779,0,27
3804,7,1000,5,32
3805,26,3746,5,27
3806,47,2968,10,29
3807,43,2489,5,31
3808,38,6986,15,28
3809,9,3060,5,29
3810,36,1776,10,36
3811,22,756,0,30
3812,29,4341,15,35
3813,37,1747,0,26
3814,21,2684,15,28
3815,39,2343,15,23
3816,42,632,5,32
3817,25,562,0,23
3818,9,3226,0,32
3819,19,1867,5,26
3820,30,877,10,34
3821,3,2537,10,30
3822,24,915,0,32
3823,15,1725,0,31
3824,43,704,0,27
3825,49,1279,0,25
3826,0,1265,0,30
3827,30,3161,15,30
3828,46,4235,15,23
3829,2,4585,15,31
3830,43,1208,10,28
3831,33,1389,0,34
3832,4,3552,15,29
3833,28,1920,0,36
3834,37,4148,15,27
3835,31,2749,15,29
3836,27,6658,15,31
3837,3,6067,15,28
3838,3,810,0,25
3839,42,2928,10,28
3840,43,1448,0,26
3841,35,579,0,28
3842,10,1752,0,29
3843,0,3177,15,31
3844,7,3079,5,29
3845,0,2237,5,32
3846,1,1817,0,27
3847,39,1570,0,25
3848,20,8978,15,21
3849,41,1572,0,32
3850,48,1863,5,27
3851,7,1023,0,28
3852,44,3497,15,26
3853,11,5775,15,24
3854,27,1810,5,27
3855,15,2432,15,32
3856,6,1533,0,31
3857,27,3285,15,25
3858,7,7424,15,29
3859,13,889,0,32
3860,5,504,5,27
3861,34,6949,15,26
3862,44,5466,15,34
3863,47,4654,15,32
3864,8,1352,0,24
3865,18,2931,5,33
3866,5,1743,5,24
3867,7,1471,0,30
3868,3,603,0,26
3869,36,771,0,27
3870,33,1279,0,27
3871,43,1158,0,33
3872,49,989,0,27
3873,48,823,0,28
3874,14,1268,0,31
3875,8,1616,5,28
3876,9,588,5,34
3877,25,3537,15,24
3878,12,1283,0,30
3879,18,1124,0,27
3880,25,727,0,25
3881,47,827,0,26
3882,18,4439,15,25
3883,24,1841,0,29
3884,39,2135,15,30
3885,1,903,0,26
3886,31,4846,15,28
3887,23,1366,0,30
3888,6,519,0,29
3889,38,1347,5,23
3890,48,4850,15,26
3891,26,3789,15,27
3892,40,7310,15,23
3893,41,2249,10,22
3894,43,4946,15,28
3895,38,2530,0,36
3896,38,2603,5,29
3897,16,927,0,27
3898,29,2451,0,30
3899,46,7465,15,26
3900,1,1410,5,27
3901,47,2550,10,25
3902,3,9179,15,26
3903,25,8294,15,26
3904,40,4923,15,29
3905,23,3151,10,36
3906,37,6720,15,27
3907,4,2652,0,27
3908,0,4570,15,29
3909,39,2223,10,28
3910,11,2749,15,23
3911,2,887,5,31
3912,42,3249,15,28
3913,8,1172,0,25
3914,38,1405,0,27
3915,17,1468,0,26
3916,5,3401,10,26
3917,34,967,0,33
3918,8,912,5,24
3919,22,1007,0,24
3920,26,1770,5,26
3921,9,1966,0,24
3922,33,1089,0,28
3923,14,2700,5,26
3924,24,1786,0,22
3925,14,1202,0,28
3926,46,1893,0,25
3927,0,2284,15,26
3928,11,1417,0,31
3929,18,7250,15,26
3930,45,3121,5,25
3931,4,3148,5,30
3932,3,3422,15,28
3933,45,3372,15,33
3934,3,810,0,33
3935,48,1900,5,29
3936,37,3848,15,27
3937,0,1338,5,23
3938,33,1191,0,23
3939,41,3121,15,31
3940,48,1263,0,27
3941,26,8061,15,31
3942,10,2909,15,29
3943,21,4403,15,35
3944,9,761,0,27
3945,44,2263,10,26
3946,19,3083,10,29
3947,49,3963,15,29
3948,2,838,15,26
3949,24,5036,15,31
3950,2,3957,10,24
3951,25,5532,15,31
3952,12,1627,5,32
3953,25,574,0,29
3954,37,1242,0,23
3955,22,539,0,34
3956,11,1770,5,22
3957,34,2916,5,27
3958,6,4836,15,32
3959,21,1262,5,25
3960,19,2295,10,29
3961,48,1609,0,23
3962,42,2699,10,29
3963,19,2013,0,26
3964,5,789,0,31
3965,17,2867,0,33
3966,37,1230,0,26
3967,39,2440,10,26
3968,2,1103,0,30
3969,40,4863,15,29
3970,13,3176,10,26
3971,9,1712,10,25
3972,42,5307,15,27
3973,11,1401,0,30
3974,13,1543,5,25
3975,36,3780,15,23
3976,47,1392,5,23
3977,41,2287,0,28
3978,25,1605,10,35
3979,44,858,10,32
3980,36,3935,15,30
3981,36,2557,5,25
3982,15,1675,15,31
3983,6,914,5,26
3984,1,1670,0,25
3985,2,2309,15,27
3986,2,862,0,29
3987,47,1984,5,23
3988,3,1617,5,23
3989,21,2962,10,29
3990,32,3761,10,32
3991,44,3257,15,30
3992,11,12517,15,32
3993,12,3506,15,27
3994,45,663,0,30
3995,21,1658,10,30
3996,40,1152,0,29
3997,42,4203,15,25
3998,32,540,0,25
3999,17,678,0,25
4000,26,906,0,33
4001,44,983,0,31
4002,10,2784,10,28
4003,12,968,0,33
4004,20,1468,0,25
4005,25,2381,5,31
4006,23,3515,15,28
4007,22,1353,5,30
4008,47,2528,0,27
4009,7,2675,0,21
4010,16,1968,5,26
4011,28,964,0,27
4012,5,607,5,24
4013,3,1851,5,34
4014,33,4217,15,26
4015,39,1923,0,27
4016,10,884,0,29
4017,29,5716,15,28
4018,47,521,0,28
4019,26,9124,15,26
4020,3,5797,15,29
4021,41,589,0,28
4022,44,3218,10,29
4023,42,4448,15,29
4024,23,557,0,27
4025,35,5864,15,23
4026,35,1290,0,31
4027,49,3242,5,34
4028,0,1085,0,24
4029,28,3876,10,28
4030,16,908,0,30
4031,4,2771,5,27
4032,41,570,0,28
4033,6,1685,0,23
4034,12,1091,0,31
4035,16,776,0,33
4036,8,4114,15,27
4037,5,1414,5,30
4038,34,842,5,23
4039,41,2474,0,28
4040,41,1312,10,25
4041,34,990,0,36
4042,32,2634,10,24
4043,4,1355,0,27
4044,2,708,0,23
4045,8,1929,5,28
4046,19,3898,15,28
4047,29,1569,5,29
4048,11,2571,5,25
4049,14,669,0,32
4050,17,535,0,25
4051,40,1779,0,23
4052,27,1167,0,35
4053,42,2480,10,25
4054,26,912,0,27
4055,45,976,0,26
4056,33,2503,0,29
4057,46,1085,0,31
4058,10,696,0,23
4059,14,1226,0,30
4060,42,1539,5,23
4061,0,665,0,32
4062,20,11319,15,37
4063,49,4000,15,22
4064,14,884,5,24
4065,23,3687,15,25
4066,46,3281,10,36
4067,14,6102,15,28
4068,2,4260,10,27
4069,18,558,0,30
4070,14,957,5,31
4071,15,823,0,29
4072,14,3638,15,25
4073,34,3940,5,26
4074,20,4342,10,24
4075,35,532,0,27
4076,28,1015,0,26
4077,41,3469,15,24
4078,15,2570,10,23
4079,45,2869,10,25
4080,30,1373,0,29
4081,35,5870,15,30
4082,19,1037,0,29
4083,22,1302,0,28
4084,2,13983,15,29
4085,23,710,0,23
4086,15,6442,15,28
4087,43,2413,5,24
4088,24,4817,10,27
4089,26,506,0,30
4090,37,5130,15,32
4091,47,4364,15,33
4092,25,502,0,32
4093,41,4740,15,28
4094,11,1708,0,29
4095,28,1035,0,29
4096,27,3891,15,23
4097,49,4717,15,27
4098,0,1948,0,26
4099,18,695,0,29
4100,31,2108,10,30
4101,9,3064,15,25
4102,0,1307,5,38
4103,31,4088,5,27
4104,24,922,0,29
4105,1,3378,15,28
4106,46,4437,15,26
4107,5,6189,15,25
4108,4,2010,0,29
4109,29,3174,15,31
4110,49,955,0,31
4111,28,10946,15,29
4112,20,1489,0,29
4113,4,1169,0,28
4114,31,1670,0,25
4115,9,2573,5,32
4116,5,9223,15,30
4117,0,1517,5,32
4118,29,2139,5,25
4119,29,978,0,29
4120,10,3288,0,32
4121,21,1412,0,29
4122,47,2282,10,34
4123,4,2205,5,25
4124,18,4339,15,25
4125,17,2044,0,29
4126,3,686,0,27
4127,28,4143,5,26
4128,12,3369,10,27
4129,7,3842,15,30
4130,43,4048,15,28
4131,5,1521,5,30
4132,25,509,0,28
4133,13,5522,15,29
4134,38,1839,10,30
4135,21,2154,5,27
4136,37,1865,15,33
4137,35,1244,0,33
4138,45,2448,10,24
4139,11,1813,10,28
4140,43,983,0,25
4141,37,2305,10,33
4142,24,1486,5,30
4143,10,2472,5,29
4144,45,3261,15,24
4145,1,8939,15,31
4146,35,576,0,29
4147,29,3326,15,35
4148,9,2614,5,23
4149,43,902,0,23
4150,24,3748,15,29
4151,21,1469,0,28
4152,4,656,0,29
4153,25,1734,0,25
4154,20,920,0,29
4155,30,2604,0,30
4156,23,741,0,29
4157,31,952,0,27
4158,20,592,0,29
4159,41,2003,10,27
4160,8,758,5,28
4161,40,1016,0,30
4162,11,1600,5,24
4163,30,677,0,27
4164,21,641,10,27
4165,11,1321,0,27
4166,26,990,5,23
4167,9,7469,15,35
4168,4,2876,0,33
4169,40,8479,15,26
4170,33,1700,15,29
4171,45,544,0,33
4172,47,3215,5,28
4173,38,5914,15,27
4174,7,3993,10,27
4175,26,1159,0,23
4176,32,3118,15,25
4177,20,10330,15,24
4178,40,3048,10,28
4179,39,1402,5,25
4180,20,1084,0,27
4181,5,1577,0,32
4182,27,6792,15,24
4183,21,1026,0,28
4184,3,1765,0,25
4185,21,1586,5,30
4186,44,3729,15,30
4187,43,4658,15,29
4188,21,4102,15,31
4189,42,1322,10,29
4190,3,1213,10,26
4191,13,4917,15,23
4192,45,1578,0,34
4193,22,2629,10,28
4194,10,734,0,33
4195,6,698,0,28
4196,7,1924,5,25
4197,31,3315,15,32
4198,36,515,0,24
4199,40,1223,5,29
4200,8,1209,5,31
4201,32,1559,0,30
4202,30,1085,10,28
4203,1,1777,0,31
4204,46,2230,10,23
4205,19,1638,0,28
4206,48,8910,15,30
4207,31,2412,10,33
4208,48,512,0,24
4209,40,1126,0,28
4210,12,1333,0,26
4211,47,2309,0,29
4212,11,4996,15,32
4213,4,1433,0,27
4214,42,6191,15,25
4215,6,5669,15,22
4216,43,1881,0,28
4217,38,5919,15,28
4218,33,1407,5,22
4219,29,4658,15,28
4220,8,1862,0,31
4221,41,4562,15,26
4222,44,1328,0,26
4223,6,991,0,27
4224,0,4199,15,27
4225,49,2489,0,34
4226,21,1726,0,26
4227,2,3661,10,24
4228,23,1693,5,30
4229,29,1268,0,29
4230,34,619,0,31
4231,16,1175,5,25
4232,40,1709,10,28
4233,4,6448,15,26
4234,32,3377,15,26
4235,6,2991,10,32
4236,22,3087,10,33
4237,19,2504,5,28
4238,38,1428,10,26
4239,35,993,0,23
4240,4,2948,0,28
4241,4,700,0,33
4242,38,2365,0,26
4243,10,943,5,28
4244,31,1801,5,30
4245,35,961,0,32
4246,45,1379,0,31
4247,5,934,0,24
4248,1,947,0,25
4249,14,3367,10,29
4250,31,2054,5,29
4251,33,1542,5,25
4252,37,2826,10,33
4253,25,1460,0,26
4254,34,1926,5,27
4255,11,1738,0,29
4256,9,3287,10,30
4257,29,1743,10,29
4258,5,888,0,22
4259,21,792,5,24
4260,26,3826,5,28
4261,19,3366,15,34
4262,12,948,5,28
4263,8,1106,0,26
4264,41,2189,5,27
4265,7,9525,15,25
4266,24,4370,15,28
4267,43,3188,5,27
4268,43,3352,5,27
4269,20,4062,10,27
4270,36,8077,15,29
4271,30,2529,15,32
4272,33,975,0,27
4273,25,2205,5,23
4274,45,3657,15,31
4275,29,721,0,27
4276,15,4857,10,31
4277,41,571,0,27
4278,1,696,0,31
4279,35,957,0,26
4280,21,4709,15,30
4281,23,960,0,29
4282,8,4690,15,25
4283,34,2385,5,27
4284,44,2449,0,30
4285,13,3649,15,29
4286,44,2252,0,26
4287,37,1776,0,28
4288,39,1933,0,29
4289,40,873,0,30
4290,45,1485,0,29
4291,0,961,0,30
4292,26,2197,10,27
4293,38,1284,5,32
4294,7,3378,5,28
4295,10,7210,15,25
4296,18,607,0,24
4297,15,1916,5,27
4298,5,2139,10,26
4299,18,2607,5,29
4300,24,10655,15,29
4301,31,1634,0,32
4302,26,3306,15,29
4303,31,1826,5,29
4304,34,3022,15,27
4305,10,1706,0,31
4306,1,534,0,24
4307,8,2058,10,33
4308,8,1125,0,28
4309,45,2198,0,23
4310,17,2938,15,28
4311,45,2352,10,30
4312,40,1487,0,29
4313,12,1126,0,28
4314,21,1278,0,29
4315,27,2185,10,26
4316,16,2039,5,28
4317,2,574,0,27
4318,35,1736,0,25
4319,14,1359,0,28
4320,18,764,0,26
4321,43,641,5,30
4322,44,582,0,23
4323,5,1332,0,22
4324,44,1665,10,27
4325,29,626,0,27
4326,32,625,0,24
4327,41,3503,15,25
4328,14,5352,15,29
4329,3,1288,0,23
4330,31,2176,10,25
4331,29,1189,0,27
4332,44,4210,15,28
4333,37,1062,15,32
4334,4,3660,15,29
4335,45,669,0,29
4336,31,1025,0,25
4337,29,2480,5,30
4338,41,705,0,28
4339,37,1029,5,27
4340,5,1471,0,22
4341,33,1198,0,27
4342,38,3170,5,31
4343,35,5919,15,27
4344,13,1742,5,26
4345,15,4730,15,25
4346,17,4625,15,28
4347,46,509,5,28
4348,22,1295,0,26
4349,2,1227,0,30
4350,3,1623,0,30
4351,3,1930,15,30
4352,45,3229,10,30
4353,30,595,0,30
4354,21,1750,5,29
4355,39,1167,0,35
4356,46,667,0,34
4357,8,3282,0,32
4358,8,1916,10,25
4359,23,5996,15,28
4360,14,777,0,32
4361,14,5790,15,23
4362,11,1067,0,25
4363,43,1901,0,26
4364,40,1826,0,28
4365,1,769,0,26
4366,10,4154,15,25
4367,8,1706,0,35
4368,44,778,5,27
4369,11,4877,15,27
4370,47,4859,5,33
4371,26,3737,5,29
4372,45,532,5,28
4373,21,3884,15,29
4374,5,5892,15,29
4375,43,955,0,28
4376,20,7295,15,29
4377,24,5027,15,29
4378,4,1666,0,29
4379,34,530,0,30
4380,10,685,5,28
4381,39,1482,10,32
4382,26,1901,0,27
4383,16,582,0,30
4384,34,3814,5,28
4385,31,5591,15,29
4386,23,1185,5,24
4387,41,4422,15,25
4388,30,2020,10,29
4389,14,1757,10,22
4390,1,1402,0,27
4391,25,2035,10,31
4392,16,2560,5,38
4393,31,1002,0,31
4394,42,2674,15,25
4395,41,1576,5,28
4396,22,942,5,24
4397,44,999,0,29
4398,37,875,0,23
4399,8,2989,10,33
4400,47,4782,5,31
4401,47,529,0,23
4402,4,4931,15,27
4403,6,1977,0,28
4404,13,1204,0,29
4405,15,2551,5,27
4406,12,2138,0,27
4407,47,668,0,24
4408,2,760,0,27
4409,9,2500,10,31
4410,36,5527,15,30
4411,4,2061,10,33
4412,28,1478,0,23
4413,31,2905,5,28
4414,47,2319,5,31
4415,9,4414,15,23
4416,18,3448,5,31
4417,23,890,0,32
4418,30,3451,15,31
4419,36,4235,5,32
4420,37,1248,5,23
4421,35,1268,5,29
4422,9,731,5,28
4423,24,2396,5,27
4424,21,501,0,26
4425,11,3729,10,33
4426,8,4031,15,30
4427,2,996,5,28
4428,39,2188,0,29
4429,43,3115,10,28
4430,7,1281,5,21
4431,14,2228,10,27
4432,37,3155,10,28
4433,45,3542,5,27
4434,7,671,0,31
4435,19,1779,0,30
4436,4,1898,5,32
4437,17,3173,10,32
4438,11,654,0,31
4439,33,4390,15,26
4440,46,1055,10,27
4441,5,666,0,29
4442,14,2398,0,34
4443,43,652,0,24
4444,9,1047,0,27
4445,10,704,0,25
4446,19,1234,0,30
4447,34,1752,10,26
4448,45,958,0,30
4449,33,4416,15,31
4450,7,2327,0,31
4451,7,781,0,29
4452,28,3511,10,27
4453,30,2291,0,27
4454,45,3849,15,23
4455,7,573,0,31
4456,26,6909,15,28
4457,8,3854,10,26
4458,33,2148,0,30
4459,26,2722,10,26
4460,23,1795,0,33
4461,22,1264,0,32
4462,29,3320,5,24
4463,15,666,0,24
4464,25,3003,10,31
4465,10,3295,0,29
4466,31,5234,15,30
4467,6,806,0,25
4468,3,757,0,34
4469,47,7694,15,25
4470,15,1737,10,34
4471,39,3597,15,28
4472,25,2709,5,30
4473,17,2358,0,25
4474,7,6874,15,26
4475,45,613,0,34
4476,30,3324,10,35
4477,10,2471,5,29
4478,6,896,0,22
4479,11,825,0,26
4480,19,3447,15,27
4481,35,849,0,28
4482,15,4462,15,28
4483,25,7195,15,32
4484,42,1349,5,27
4485,34,1005,0,33
4486,17,521,0,31
4487,36,2071,0,32
4488,8,662,0,28
4489,34,10069,15,26
4490,24,2080,10,25
4491,37,1097,5,29
4492,28,2002,5,27
4493,27,1833,5,27
4494,34,3790,15,29
4495,20,7354,15,26
4496,12,3138,5,31
4497,1,1147,0,22
4498,1,1815,0,24
4499,46,4353,15,27
4500,7,7360,15,29
4501,1,709,0,27
4502,1,2961,10,29
4503,37,3869,15,25
4504,31,2729,15,29
4505,46,3828,15,23
4506,34,1421,5,29
4507,42,3565,15,24
4508,28,554,5,29
4509,27,1175,5,27
4510,48,3307,0,25
4511,33,1584,0,32
4512,34,2832,10,24
4513,24,2744,15,25
4514,29,2436,10,29
4515,27,532,0,27
4516,3,4516,15,24
4517,47,2023,0,31
4518,32,6815,15,27
4519,20,3823,15,30
4520,23,4582,15,32
4521,14,2761,10,32
4522,40,3922,15,31
4523,29,5527,15,23
4524,39,6505,15,27
4525,26,4879,15,23
4526,35,1818,0,25
4527,3,1332,0,26
4528,7,3656,15,27
4529,37,4944,15,27
4530,31,742,0,27
4531,1,2132,0,25
4532,49,849,0,29
4533,20,1985,0,25
4534,31,1558,0,29
4535,1,1136,15,27
4536,49,1605,10,31
4537,33,1362,10,28
4538,26,2236,0,26
4539,48,2755,15,27
4540,5,4933,15,32
4541,26,1350,0,22
4542,2,1064,0,26
4543,1,559,0,27
4544,39,594,0,30
4545,2,2830,10,32
4546,13,2111,10,24
4547,10,1377,0,31
4548,8,3016,15,24
4549,21,1387,5,26
4550,42,2738,15,30
4551,23,1630,5,26
4552,16,1005,5,28
4553,1,561,0,25
4554,15,4791,15,33
4555,26,3674,15,28
4556,10,2547,0,29
4557,43,6830,15,28
4558,29,693,0,30
4559,29,2164,0,29
4560,9,3561,15,27
4561,17,1330,0,23
4562,40,1370,0,26
4563,29,772,5,25
4564,36,2930,15,30
4565,4,1814,10,24
4566,16,1834,10,28
4567,16,922,5,26
4568,7,3715,15,24
4569,0,872,0,30
4570,22,1438,0,26
4571,25,3420,15,29
4572,30,865,0,27
4573,9,2160,15,29
4574,23,10963,15,25
4575,28,553,0,28
4576,42,1633,0,26
4577,24,1610,5,30
4578,21,5303,15,28
4579,39,2236,5,24
4580,34,5689,15,28
4581,23,1033,0,25
4582,44,3265,10,26
4583,2,1248,0,28
4584,27,7295,15,23
4585,6,2529,5,25
4586,13,1634,0,29
4587,28,2339,0,29
4588,15,7746,15,32
4589,37,1058,5,24
4590,34,2994,10,26
4591,17,6343,15,23
4592,45,2123,0,30
4593,40,5847,15,31
4594,37,578,0,32
4595,4,3204,15,20
4596,47,963,0,26
4597,9,7561,15,25
4598,33,6950,15,27
4599,28,3623,15,28
4600,29,1935,0,24
4601,46,1066,5,25
4602,24,966,0,26
4603,5,6860,15,30
4604,46,8109,15,27
4605,33,622,0,32
4606,5,974,0,29
4607,9,712,0,38
4608,36,508,0,26
4609,15,1408,10,29
4610,48,1019,5,25
4611,43,6834,15,23
4612,27,1134,10,23
4613,8,1106,10,27
4614,47,3295,15,25
4615,10,2982,5,34
4616,16,3742,10,24
4617,19,4211,15,31
4618,0,2631,5,30
4619,5,1832,5,27
4620,36,944,0,30
4621,5,2089,0,29
4622,15,1438,5,28
4623,20,938,0,35
4624,49,940,0,38
4625,48,1758,0,27
4626,13,5412,15,29
4627,27,2574,15,35
4628,13,2659,10,25
4629,48,2127,10,28
4630,8,1205,0,26
4631,3,1572,0,27
4632,43,788,5,24
4633,41,2697,10,24
4634,10,7948,15,29
4635,34,3472,15,32
4636,7,2003,10,31
4637,37,5971,15,27
4638,33,1327,0,29
4639,28,7723,15,33
4640,46,1183,0,29
4641,40,1496,0,27
4642,29,3617,15,30
4643,36,1394,0,24
4644,22,2355,10,25
4645,3,2698,10,30
4646,21,3686,15,33
4647,27,3388,10,31
4648,5,6808,15,25
4649,13,2597,10,29
4650,33,4184,15,24
4651,27,4798,15,23
4652,39,11036,15,23
4653,13,4706,15,27
4654,47,1505,0,25
4655,16,1710,5,26
4656,13,711,0,29
4657,12,839,0,27
4658,45,2495,0,32
4659,17,979,0,21
4660,17,1470,0,30
4661,9,1665,5,29
4662,34,517,0,28
4663,40,1080,0,32
4664,0,5287,15,26
4665,12,4661,15,24
4666,28,1461,0,26
4667,11,3206,10,29
4668,24,2272,10,28
4669,49,3270,5,30
4670,32,1313,0,29
4671,42,2110,0,31
4672,19,1661,0,25
4673,23,4108,5,25
4674,49,2125,5,24
4675,30,4077,15,29
4676,7,3618,15,34
4677,40,2289,5,33
4678,35,2637,10,26
4679,7,2427,15,26
4680,32,5839,15,23
4681,9,6989,15,23
4682,14,5144,15,27
4683,0,1138,5,28
4684,22,611,0,29
4685,6,4575,15,25
4686,0,2190,15,29
4687,34,1397,0,25
4688,20,1044,0,24
4689,33,2035,5,25
4690,12,1014,0,30
4691,45,934,0,27
4692,45,1686,10,27
4693,42,1798,10,26
4694,4,1625,0,30
4695,4,681,0,26
4696,16,1837,10,24
4697,46,1125,0,30
4698,48,5473,15,29
4699,8,2715,15,27
4700,44,1328,0,26
4701,24,3609,10,24
4702,26,1983,5,25
4703,44,1255,0,25
4704,40,6820,15,37
4705,1,3453,10,25
4706,19,3312,15,36
4707,33,1137,5,25
4708,21,974,0,33
4709,13,5129,15,25
4710,38,708,0,29
4711,30,7580,15,22
4712,46,1776,5,28
4713,3,5031,15,28
4714,27,1839,10,24
4715,32,1269,5,31
4716,42,585,0,27
4717,10,825,0,27
4718,36,613,5,30
4719,26,2419,0,30
4720,23,1221,5,28
4721,21,779,0,25
4722,5,4130,15,25
4723,10,1767,0,24
4724,2,1040,0,27
4725,15,1036,0,29
4726,16,1805,10,32
4727,25,2851,5,27
4728,6,578,5,27
4729,0,2508,5,25
4730,2,4590,15,28
4731,7,1312,0,28
4732,30,1766,0,26
4733,41,2675,5,28
4734,33,4961,15,26
4735,29,1407,0,31
4736,7,1329,0,26
4737,36,5946,15,25
4738,4,6248,15,24
4739,7,1062,0,30
4740,17,1939,15,28
4741,13,4174,10,30
4742,7,2130,5,33
4743,28,3257,15,28
4744,39,1278,0,27
4745,41,1313,0,32
4746,47,792,5,26
4747,47,1284,0,31
4748,17,635,0,24
4749,28,1888,0,31
4750,43,740,0,32
4751,20,796,0,30
4752,49,3502,15,26
4753,3,2219,10,29
4754,5,1116,5,36
4755,4,2408,10,25
4756,23,3717,15,31
4757,40,3960,15,30
4758,30,1799,10,27
4759,2,946,0,28
4760,26,946,0,27
4761,48,1003,5,26
4762,46,3209,0,29
4763,7,1027,0,28
4764,40,1881,5,26
4765,40,1351,5,27
4766,26,1296,0,26
4767,32,860,0,24
4768,44,3089,15,25
4769,40,4835,15,27
4770,6,9003,15,31
4771,4,2048,0,34
4772,27,2519,15,27
4773,2,803,0,25
4774,29,932,5,28
4775,16,740,0,31
4776,7,1229,0,29
4777,48,1978,10,32
4778,43,3124,10,28
4779,40,2321,10,30
4780,31,1931,10,27
4781,25,4088,15,25
4782,30,3511,10,23
4783,35,2422,10,27
4784,12,1879,0,30
4785,35,3955,15,23
4786,27,3160,10,29
4787,0,3194,10,27
4788,6,5973,15,26
4789,19,3703,15,29
4790,1,4117,10,24
4791,11,610,0,23
4792,0,3239,5,32
4793,13,778,0,24
4794,23,1703,0,27
4795,33,1060,0,27
4796,39,537,0,28
4797,6,896,0,28
4798,22,2046,5,27
4799,4,3220,0,31
4800,21,1239,0,28
4801,7,2123,5,28
4802,36,3168,10,31
4803,35,4110,15,24
4804,20,1314,10,27
4805,32,1086,10,28
4806,48,6448,15,30
4807,3,1714,0,26
4808,15,8039,15,30
4809,2,2232,5,37
4810,10,10037,15,23
4811,26,1349,5,25
4812,1,563,5,25
4813,33,2070,15,27
4814,34,5550,15,30
4815,44,9440,15,36
4816,31,2600,0,33
4817,38,1759,5,26
4818,46,2793,10,27
4819,17,1025,0,25
4820,1,4478,15,24
4821,40,4153,10,20
4822,39,598,0,27
4823,24,3972,15,31
4824,3,2511,5,32
4825,45,1762,0,31
4826,26,5415,15,29
4827,12,2438,10,27
4828,35,8473,15,25
4829,10,5592,15,27
4830,8,2331,5,26
4831,36,4631,15,26
4832,20,1868,5,30
